"Date","gender","distance","category","mincost","maxcost","sessiontimes","maxage","minage","sort","location","scholarships","specialneeds","beforeaftercare","gifted","keywords","Users"
"2019-05-14","both",10,"","","","morning","9","6","Distance","80230","","","","","",3
"2019-06-01","both",20,"","","","day","11","8","Distance","80230","","","","","",1
"2019-06-01","both",20,"arts","","","day","11","8","Distance","80230","","","","","",5
"2018-04-11","both",5,"","","","","","","","80231","","","","","",1
"2018-04-12","both",5,"","","","","","","","80231","","","","","",2
"2018-02-15","both",10,"","","","","","","","80231","","","","","",1
"2018-04-21","both",10,"","","","","","","","80231","","","","","",2
"2018-04-26","both",10,"","","","","","","","80231","","","","","",2
"2018-04-22","both",20,"","","","","","","","80231","","","","","",1
"2018-05-01","both",20,"","","","","","","","80231","","","","","",1
"2019-05-07","both",20,"","","","","","","","80231","","","","","",1
"2019-05-04","both",5,"academic","","","","","","","80231","","","","","",1
"2018-06-11","both",10,"stem","","","","","","","80231","","","","","",1
"2018-06-11","both",20,"stem","","","","","","","80231","","","","","",1
"2018-05-31","both",10,"arts","0","300","","","","","80231","","","","","",1
"2018-05-31","both",20,"arts","0","300","","","","","80231","","","","","",1
"2018-06-01","both",20,"arts","0","300","","","","","80231","","","","","",2
"2018-04-10","both",10,"","","","day","","","","80231","","","","","",1
"2019-03-06","both",20,"","","","day","","","","80231","","","","","",2
"2019-03-08","both",20,"","","","day","","","","80231","","","","","",2
"2019-03-14","both",20,"arts","","","day","","","","80231","","","","","",1
"2019-06-10","both",20,"academic","0","10","morning","5","1","","80231","","","","","",1
"2018-05-05","both",10,"arts","","","day","11","10","","80231","","","","","",1
"2018-05-05","both",10,"cooking","","","day","11","10","","80231","","","","","",1
"2018-05-31","both",10,"","0","100","","13","10","","80231","","","","","",1
"2019-06-25","both",2010,"","0","20","","13","10","","80231","","","","","",2
"2019-02-26","both",10,"stem","","","","14","11","","80231","","","","","",1
"2018-02-15","both",10,"","","","","8","2","","80231","","","","","",1
"2018-06-11","both",5,"academic","","7","","","3","","80231","","","","","",1
"2019-03-22","both",20,"arts","","","","5","3","","80231","","","","","",1
"2019-03-22","both",20,"nature","","","","5","3","","80231","","","","","",2
"2019-03-22","both",20,"stem","","","","5","3","","80231","","","","","",1
"2018-06-11","both",5,"academic","","","","7","3","","80231","","","","","",3
"2018-06-19","both",5,"academic","","","","7","3","","80231","","","","","",3
"2018-06-19","both",6,"academic","","","","7","3","","80231","","","","","",1
"2018-06-11","both",10,"academic","","","","7","3","","80231","","","","","",1
"2018-02-15","both",10,"","","","","6","4","","80231","","","","","",1
"2018-05-01","both",5,"","","","","10","5","","80231","","","","","",1
"2018-04-26","both",10,"","","","","10","5","","80231","","","","","",2
"2018-04-22","both",20,"","","","morning","","6","","80231","","","","","",1
"2018-05-04","both",20,"academic","0","100","","10","6","","80231","","","","","",1
"2018-04-05","both",10,"","0","200","","10","6","","80231","","","","","",1
"2018-04-16","both",5,"","0","200","day","10","6","","80231","","","","","",2
"2018-04-11","both",5,"","","","","9","6","","80231","","","","","",1
"2018-05-19","both",15,"","","","","9","6","","80231","","","","","",1
"2018-04-16","both",5,"","0","200","","9","6","","80231","","","","","",1
"2018-05-03","both",10,"academic","0","40.00","","9","6","","80231","","","","","",3
"2018-04-16","both",5,"","0","200","day","9","6","","80231","","","","","",2
"2019-03-24","both",20,"","100","200","morning","9","6","","80231","","","","","",1
"2018-05-01","male",20,"","","","","","7","","80231","","","","","",1
"2018-06-11","both",50,"","0","50","","12","7","","80231","","","","","",3
"2018-06-13","both",20,"","0","10","evening","17","7","","80231","","","","","",1
"2018-05-05","both",10,"arts","","","day","12","8","","80231","","","","","",2
