"","Id","Id2","Geography","Estimate..Total.","Margin.of.Error..Total.","Estimate..Male.","Margin.of.Error..Male.","Estimate..Male....Under.5.years","Margin.of.Error..Male....Under.5.years","Estimate..Male....5.to.9.years","Margin.of.Error..Male....5.to.9.years","Estimate..Male....10.to.14.years","Margin.of.Error..Male....10.to.14.years","Estimate..Male....15.to.17.years","Margin.of.Error..Male....15.to.17.years","Estimate..Male....18.and.19.years","Margin.of.Error..Male....18.and.19.years","Estimate..Male....20.years","Margin.of.Error..Male....20.years","Estimate..Male....21.years","Margin.of.Error..Male....21.years","Estimate..Male....22.to.24.years","Margin.of.Error..Male....22.to.24.years","Estimate..Male....25.to.29.years","Margin.of.Error..Male....25.to.29.years","Estimate..Male....30.to.34.years","Margin.of.Error..Male....30.to.34.years","Estimate..Male....35.to.39.years","Margin.of.Error..Male....35.to.39.years","Estimate..Male....40.to.44.years","Margin.of.Error..Male....40.to.44.years","Estimate..Male....45.to.49.years","Margin.of.Error..Male....45.to.49.years","Estimate..Male....50.to.54.years","Margin.of.Error..Male....50.to.54.years","Estimate..Male....55.to.59.years","Margin.of.Error..Male....55.to.59.years","Estimate..Male....60.and.61.years","Margin.of.Error..Male....60.and.61.years","Estimate..Male....62.to.64.years","Margin.of.Error..Male....62.to.64.years","Estimate..Male....65.and.66.years","Margin.of.Error..Male....65.and.66.years","Estimate..Male....67.to.69.years","Margin.of.Error..Male....67.to.69.years","Estimate..Male....70.to.74.years","Margin.of.Error..Male....70.to.74.years","Estimate..Male....75.to.79.years","Margin.of.Error..Male....75.to.79.years","Estimate..Male....80.to.84.years","Margin.of.Error..Male....80.to.84.years","Estimate..Male....85.years.and.over","Margin.of.Error..Male....85.years.and.over","Estimate..Female.","Margin.of.Error..Female.","Estimate..Female....Under.5.years","Margin.of.Error..Female....Under.5.years","Estimate..Female....5.to.9.years","Margin.of.Error..Female....5.to.9.years","Estimate..Female....10.to.14.years","Margin.of.Error..Female....10.to.14.years","Estimate..Female....15.to.17.years","Margin.of.Error..Female....15.to.17.years","Estimate..Female....18.and.19.years","Margin.of.Error..Female....18.and.19.years","Estimate..Female....20.years","Margin.of.Error..Female....20.years","Estimate..Female....21.years","Margin.of.Error..Female....21.years","Estimate..Female....22.to.24.years","Margin.of.Error..Female....22.to.24.years","Estimate..Female....25.to.29.years","Margin.of.Error..Female....25.to.29.years","Estimate..Female....30.to.34.years","Margin.of.Error..Female....30.to.34.years","Estimate..Female....35.to.39.years","Margin.of.Error..Female....35.to.39.years","Estimate..Female....40.to.44.years","Margin.of.Error..Female....40.to.44.years","Estimate..Female....45.to.49.years","Margin.of.Error..Female....45.to.49.years","Estimate..Female....50.to.54.years","Margin.of.Error..Female....50.to.54.years","Estimate..Female....55.to.59.years","Margin.of.Error..Female....55.to.59.years","Estimate..Female....60.and.61.years","Margin.of.Error..Female....60.and.61.years","Estimate..Female....62.to.64.years","Margin.of.Error..Female....62.to.64.years","Estimate..Female....65.and.66.years","Margin.of.Error..Female....65.and.66.years","Estimate..Female....67.to.69.years","Margin.of.Error..Female....67.to.69.years","Estimate..Female....70.to.74.years","Margin.of.Error..Female....70.to.74.years","Estimate..Female....75.to.79.years","Margin.of.Error..Female....75.to.79.years","Estimate..Female....80.to.84.years","Margin.of.Error..Female....80.to.84.years","Estimate..Female....85.years.and.over","Margin.of.Error..Female....85.years.and.over"
"431","1500000US080310083122",80310083122,"Block Group 2, Census Tract 83.12, Denver County, Colorado",2392,515,1246,334,61,67,105,65,165,84,58,53,66,75,91,146,11,18,44,42,163,92,40,51,83,77,127,77,30,24,26,23,67,56,10,14,24,40,15,18,16,19,28,38,16,14,0,11,0,11,1146,257,87,59,64,44,81,63,42,40,32,48,42,50,0,11,54,55,53,48,112,76,55,42,100,74,52,45,153,89,14,18,30,29,0,11,28,38,65,45,59,49,0,11,20,32,3,6
"432","1500000US080310083123",80310083123,"Block Group 3, Census Tract 83.12, Denver County, Colorado",2361,642,1126,324,104,80,168,157,119,63,58,46,24,39,69,67,0,11,53,52,141,101,5,8,7,12,206,85,62,71,31,29,13,19,10,17,0,11,19,22,17,19,0,11,20,26,0,11,0,11,1235,376,156,94,137,91,93,63,55,51,20,33,0,11,48,58,101,73,93,90,55,51,140,81,54,45,99,114,18,20,65,43,38,38,11,17,28,26,0,11,7,10,0,11,0,11,17,27
"433","1500000US080310083861",80310083861,"Block Group 1, Census Tract 83.86, Denver County, Colorado",2274,505,1236,315,193,114,113,72,95,82,27,30,33,32,0,11,17,21,63,67,63,50,188,114,99,71,30,32,71,46,47,38,37,31,28,30,36,28,7,11,15,24,13,12,39,47,22,23,0,11,1038,239,82,67,70,63,79,69,26,31,53,42,0,11,45,51,72,52,82,49,14,22,103,80,56,52,50,33,75,45,98,55,41,50,0,11,0,11,12,14,10,16,46,44,24,23,0,11
"434","1500000US080310083862",80310083862,"Block Group 2, Census Tract 83.86, Denver County, Colorado",2631,569,1295,285,61,66,193,113,216,90,135,79,44,34,0,11,16,24,80,55,11,17,127,75,63,67,66,67,95,63,68,50,30,33,47,43,0,11,22,27,15,17,6,11,0,11,0,11,0,11,1336,351,220,112,37,46,155,89,33,33,64,58,51,53,80,82,57,57,53,48,78,59,87,73,130,88,95,53,68,55,12,22,18,28,45,44,7,13,32,28,6,11,8,12,0,11,0,11
"435","1500000US080310083871",80310083871,"Block Group 1, Census Tract 83.87, Denver County, Colorado",3720,593,1783,317,184,114,170,98,223,106,155,83,30,36,21,31,26,28,99,70,125,74,120,70,124,67,120,74,70,60,69,54,62,47,52,45,46,51,18,20,8,14,9,13,10,14,22,36,20,22,1937,362,113,86,187,90,218,94,101,57,134,86,55,63,43,55,76,67,82,60,139,69,147,68,164,85,71,49,75,60,153,88,11,17,60,48,23,23,20,23,29,26,8,13,15,23,13,19
"436","1500000US080310083872",80310083872,"Block Group 2, Census Tract 83.87, Denver County, Colorado",3308,672,1621,410,81,62,175,98,191,157,54,39,98,62,59,57,0,11,64,50,73,51,98,68,172,74,120,66,183,99,78,57,87,60,0,11,8,13,6,11,9,15,9,13,31,48,17,25,8,13,1687,355,56,54,247,126,314,124,52,47,66,49,19,29,0,11,0,11,49,50,146,88,116,59,183,80,106,73,66,50,57,45,25,29,74,69,36,27,21,18,31,30,16,24,7,12,0,11
"437","1500000US080310083881",80310083881,"Block Group 1, Census Tract 83.88, Denver County, Colorado",7166,797,3441,486,262,129,370,132,267,192,181,163,87,83,147,128,8,13,212,142,252,128,305,125,200,110,494,211,193,127,200,130,120,102,32,35,0,16,22,35,27,31,62,97,0,16,0,16,0,16,3725,496,258,131,418,182,293,165,170,156,134,151,22,34,0,16,53,47,390,156,391,172,232,143,464,180,268,164,140,78,204,139,47,56,14,23,79,102,68,111,55,85,25,40,0,16,0,16
"438","1500000US080310083882",80310083882,"Block Group 2, Census Tract 83.88, Denver County, Colorado",1366,400,658,234,30,35,82,67,38,42,0,11,0,11,0,11,0,11,24,28,56,45,17,27,108,90,47,43,118,125,48,77,16,25,16,24,0,11,43,69,0,11,0,11,15,23,0,11,0,11,708,297,0,11,29,32,42,68,32,52,17,27,0,11,0,11,34,40,77,54,114,95,70,67,38,62,28,44,62,66,47,45,56,89,12,21,0,11,0,11,0,11,50,79,0,11,0,11
"439","1500000US080310083891",80310083891,"Block Group 1, Census Tract 83.89, Denver County, Colorado",1223,380,477,160,0,11,27,31,41,35,33,51,13,19,0,11,17,26,0,11,33,38,29,51,34,53,85,80,12,19,99,74,14,23,14,24,0,11,0,11,10,16,16,25,0,11,0,11,0,11,746,252,35,53,109,105,193,106,67,50,15,23,0,11,0,11,0,11,14,23,0,11,85,64,77,67,18,28,53,54,12,18,0,11,20,31,0,11,17,30,15,23,16,23,0,11,0,11
"440","1500000US080310083892",80310083892,"Block Group 2, Census Tract 83.89, Denver County, Colorado",2324,590,1242,335,182,90,128,91,27,32,37,34,32,46,0,11,50,56,31,37,108,65,109,68,85,61,104,96,153,107,0,11,110,91,32,38,35,50,0,11,0,11,0,11,19,26,0,11,0,11,1082,344,174,107,182,112,40,36,11,18,30,46,22,35,0,11,32,42,110,78,107,69,34,39,81,65,29,47,57,56,78,73,0,11,15,23,0,11,0,11,18,25,0,11,0,11,62,92
"441","1500000US080310083893",80310083893,"Block Group 3, Census Tract 83.89, Denver County, Colorado",6675,913,3403,475,266,136,339,150,359,118,72,66,0,16,0,16,26,29,63,56,386,237,413,159,321,141,342,154,153,100,163,93,148,103,29,32,84,70,45,51,28,30,65,50,56,53,17,28,28,42,3272,562,410,220,257,142,275,154,57,53,102,82,0,16,0,16,28,35,458,271,276,133,400,150,237,113,264,102,94,64,179,129,93,77,34,37,23,27,32,39,53,50,0,16,0,16,0,16
"442","1500000US080310083901",80310083901,"Block Group 1, Census Tract 83.90, Denver County, Colorado",3246,756,1484,416,57,50,134,115,239,131,123,114,27,43,128,145,60,65,92,70,11,19,108,87,14,21,120,96,152,116,41,37,28,33,9,15,59,58,54,59,15,22,13,21,0,11,0,11,0,11,1762,457,126,99,120,84,191,125,184,110,11,24,0,11,47,64,70,80,99,88,84,69,203,109,207,131,227,116,45,47,58,59,22,36,10,17,13,20,25,40,12,20,8,14,0,11,0,11
"443","1500000US080310083902",80310083902,"Block Group 2, Census Tract 83.90, Denver County, Colorado",3276,580,1553,338,94,79,87,73,231,121,56,64,0,11,39,55,15,25,24,45,101,77,159,153,119,60,175,94,144,71,150,98,92,84,23,28,0,11,16,26,16,26,12,20,0,11,0,11,0,11,1723,347,62,53,159,112,296,130,13,22,50,53,99,96,20,32,39,47,82,67,206,132,136,77,112,84,233,103,96,55,68,56,0,11,14,23,31,37,7,18,0,11,0,11,0,11,0,11
"444","1500000US080310083903",80310083903,"Block Group 3, Census Tract 83.90, Denver County, Colorado",2814,603,1466,344,148,102,59,62,163,82,75,61,31,31,25,38,34,62,16,28,63,73,193,112,241,184,109,65,25,37,131,89,20,23,0,11,37,41,28,41,28,43,12,20,28,31,0,11,0,11,1348,331,124,81,118,82,110,87,78,50,0,11,0,11,0,11,22,33,165,115,209,112,23,26,74,73,131,81,167,131,36,27,21,24,18,34,28,41,0,11,24,27,0,11,0,11,0,11
"445","1500000US080310083911",80310083911,"Block Group 1, Census Tract 83.91, Denver County, Colorado",4412,774,2423,479,267,244,333,170,121,126,53,49,79,89,72,64,63,65,42,53,194,150,205,110,169,98,230,112,139,140,126,81,151,112,15,25,39,51,41,40,41,38,43,39,0,11,0,11,0,11,1989,449,59,55,113,88,98,90,180,103,26,40,44,68,70,84,83,89,183,102,154,109,147,97,276,174,97,87,138,98,154,100,11,24,30,35,35,38,15,23,52,44,0,11,0,11,24,47
"446","1500000US080310083912",80310083912,"Block Group 2, Census Tract 83.91, Denver County, Colorado",3538,665,1652,342,78,68,257,148,242,141,31,36,24,31,19,32,0,11,40,44,103,82,289,146,96,75,188,96,65,69,47,45,57,89,47,53,15,27,13,23,41,52,0,11,0,11,0,11,0,11,1886,405,219,149,208,134,193,97,150,102,22,24,23,38,0,11,30,48,95,85,245,128,203,112,155,83,135,92,73,59,54,63,24,39,23,39,13,23,0,11,0,11,0,11,21,35,0,11
"447","1500000US080310119021",80310119021,"Block Group 1, Census Tract 119.02, Denver County, Colorado",2069,381,844,182,75,79,52,67,19,36,10,17,0,11,0,11,0,11,10,16,60,75,17,29,42,52,131,120,87,89,22,27,155,92,10,18,8,19,44,46,13,21,0,11,45,49,22,35,22,35,1225,304,21,42,231,206,11,17,32,66,0,11,0,11,126,108,34,52,69,87,103,102,23,42,62,74,56,78,146,71,23,32,11,18,8,19,53,46,0,11,48,52,45,52,46,51,77,79
"448","1500000US080310119022",80310119022,"Block Group 2, Census Tract 119.02, Denver County, Colorado",1416,461,704,279,85,109,16,27,103,110,0,11,49,70,0,11,7,13,18,27,111,83,44,52,0,11,23,41,107,118,51,51,10,21,18,29,0,11,8,15,14,22,0,11,22,35,18,28,0,11,712,225,0,11,79,113,36,69,14,29,0,11,0,11,27,39,67,56,123,98,66,85,23,47,0,11,72,66,75,56,9,16,0,11,8,15,0,11,21,33,22,35,24,38,46,54,0,11
"449","1500000US080310119023",80310119023,"Block Group 3, Census Tract 119.02, Denver County, Colorado",1745,565,1080,320,108,121,142,202,23,40,37,44,0,11,0,11,14,23,53,81,123,87,162,144,70,58,114,94,60,78,56,55,68,57,22,33,6,13,0,11,0,11,22,34,0,11,0,11,0,11,665,305,119,133,71,91,0,11,0,11,73,70,0,11,0,11,68,48,144,127,0,11,58,51,19,30,56,71,21,25,6,13,9,16,0,11,0,11,0,11,21,34,0,11,0,11,0,11
"450","1500000US080310119024",80310119024,"Block Group 4, Census Tract 119.02, Denver County, Colorado",1372,496,738,272,76,71,48,68,0,11,11,21,0,11,0,11,65,101,19,23,33,37,15,25,110,130,58,73,109,124,19,30,46,45,57,68,0,11,0,11,49,50,0,11,23,35,0,11,0,11,634,254,0,11,0,11,53,76,52,81,15,24,0,11,10,17,22,26,35,34,87,64,0,11,76,119,58,72,29,34,65,59,0,11,27,30,41,48,0,11,44,47,20,32,0,11,0,11
"451","1500000US080310119031",80310119031,"Block Group 1, Census Tract 119.03, Denver County, Colorado",1519,168,659,94,12,14,59,34,10,10,73,32,7,8,0,11,4,8,17,19,3,6,39,36,19,18,52,39,26,21,44,32,47,28,16,15,41,24,37,22,39,20,26,17,38,22,14,11,36,25,860,112,13,11,33,26,63,39,44,39,7,9,0,11,0,11,0,11,28,18,69,69,55,41,105,38,21,16,66,34,22,25,52,30,55,31,29,18,59,27,27,19,35,19,34,19,43,22
"452","1500000US080310119032",80310119032,"Block Group 2, Census Tract 119.03, Denver County, Colorado",864,124,412,88,32,27,21,19,10,11,7,11,29,22,9,9,20,26,37,35,58,39,7,9,17,16,7,10,10,14,24,19,42,20,6,9,0,11,13,13,21,25,5,7,15,12,11,12,11,11,452,88,14,12,14,18,0,11,8,13,14,16,13,14,3,5,20,17,45,38,23,20,29,34,30,28,40,38,23,14,67,30,5,8,19,16,20,21,6,9,17,14,21,17,11,11,10,11
"453","1500000US080310120011",80310120011,"Block Group 1, Census Tract 120.01, Denver County, Colorado",1435,167,714,108,13,16,24,18,46,29,31,23,12,12,3,6,0,11,41,59,22,27,40,32,68,33,21,19,49,34,106,48,55,32,23,24,16,15,21,16,30,18,24,18,39,31,14,11,16,13,721,107,33,27,27,18,67,37,41,31,0,11,0,11,0,11,16,19,31,27,51,37,41,28,31,25,18,25,89,50,47,29,19,18,29,19,35,22,26,18,51,25,25,23,16,13,28,15
"454","1500000US080310120012",80310120012,"Block Group 2, Census Tract 120.01, Denver County, Colorado",651,111,298,61,0,11,28,27,13,13,17,15,0,11,0,11,0,11,0,11,0,11,8,13,0,11,0,11,28,18,21,14,47,26,11,12,30,21,13,10,21,21,12,12,22,16,11,10,16,11,353,62,0,11,0,11,21,13,13,15,0,11,0,11,0,11,10,12,17,19,0,11,12,17,7,10,36,18,45,25,33,21,12,14,21,16,35,28,13,12,25,18,26,14,0,11,27,14
"455","1500000US080310120101",80310120101,"Block Group 1, Census Tract 120.10, Denver County, Colorado",1967,204,1036,152,86,62,113,78,88,48,28,33,12,27,0,11,23,36,9,14,23,32,80,53,79,53,86,64,59,50,86,61,36,36,33,37,50,52,48,44,31,34,66,44,0,11,0,11,0,11,931,117,52,44,86,68,52,48,42,41,0,11,0,11,0,11,15,24,14,24,42,40,48,41,148,77,70,51,91,62,28,31,67,50,52,41,30,35,32,36,17,27,0,11,18,28,27,34
"456","1500000US080310120102",80310120102,"Block Group 2, Census Tract 120.10, Denver County, Colorado",1165,216,520,143,25,36,0,11,0,11,0,11,0,11,0,11,15,25,0,11,123,92,33,37,38,41,81,76,17,27,16,25,33,36,0,11,18,28,43,33,17,27,16,25,14,22,16,26,15,23,645,147,15,24,19,29,0,11,0,11,0,11,17,28,0,11,10,15,87,80,54,44,35,38,42,35,38,43,53,84,68,56,0,11,67,53,59,50,0,11,31,35,16,26,18,30,16,24
"457","1500000US080310120103",80310120103,"Block Group 3, Census Tract 120.10, Denver County, Colorado",2022,269,994,206,68,88,33,37,34,56,42,38,29,33,0,11,37,56,19,34,40,37,93,80,85,64,123,64,14,21,32,35,65,50,0,11,59,38,0,11,56,46,79,42,43,40,43,23,0,11,1028,141,51,37,30,23,0,11,39,45,12,21,0,11,0,11,9,14,43,68,60,53,57,45,30,32,68,50,131,106,65,48,23,36,108,68,13,22,108,64,135,82,31,35,15,24,0,11
"458","1500000US080310120141",80310120141,"Block Group 1, Census Tract 120.14, Denver County, Colorado",1205,303,572,196,54,62,72,56,0,11,19,32,0,11,0,11,49,55,0,11,65,55,53,44,37,45,43,48,22,37,31,35,37,42,57,82,33,37,0,11,0,11,0,11,0,11,0,11,0,11,633,156,51,50,0,11,44,62,0,11,0,11,0,11,0,11,0,11,106,72,34,34,108,74,0,11,21,34,32,36,47,37,49,68,42,50,0,11,65,78,17,26,0,11,17,29,0,11
"459","1500000US080310120142",80310120142,"Block Group 2, Census Tract 120.14, Denver County, Colorado",2708,499,1247,287,116,91,48,50,23,38,11,29,47,46,0,11,0,11,34,54,129,134,223,128,81,66,127,82,103,97,138,89,82,65,0,11,17,30,18,29,17,27,16,26,17,28,0,11,0,11,1461,311,24,38,182,88,126,82,48,53,25,44,10,16,0,11,28,33,197,137,126,83,171,94,77,68,44,68,69,75,122,88,37,42,0,11,66,99,33,37,0,11,41,45,18,28,17,28
"460","1500000US080310120143",80310120143,"Block Group 3, Census Tract 120.14, Denver County, Colorado",907,293,463,159,22,45,0,11,8,13,21,32,6,11,0,11,0,11,17,28,0,11,52,51,50,48,6,12,18,31,175,121,41,42,0,11,31,36,0,11,0,11,16,24,0,11,0,11,0,11,444,158,20,42,20,19,20,30,13,16,0,11,18,29,0,11,0,11,0,11,18,36,19,23,43,35,37,41,114,124,61,43,0,11,15,25,17,26,0,11,0,11,0,11,29,39,0,11
"461","1500000US080310120144",80310120144,"Block Group 4, Census Tract 120.14, Denver County, Colorado",1565,317,622,225,39,47,18,29,15,25,0,11,0,11,0,11,0,11,88,62,50,47,47,45,64,63,48,57,0,11,36,41,16,28,16,26,22,34,17,27,25,40,18,28,103,94,0,11,0,11,943,198,46,54,26,40,35,39,17,28,0,11,0,11,0,11,102,61,113,85,45,44,52,56,39,45,68,52,70,56,91,66,42,39,40,39,19,29,84,91,47,43,7,18,0,11,0,11
"462","1500000US080310153001",80310153001,"Block Group 1, Census Tract 153, Denver County, Colorado",1529,344,820,204,25,34,12,21,0,11,13,22,0,11,18,31,35,58,31,49,127,91,116,95,76,85,60,48,34,38,131,96,0,11,15,24,16,29,34,37,14,21,42,41,10,15,11,18,0,11,709,208,71,89,0,11,35,44,24,39,15,26,0,11,0,11,82,77,66,72,15,24,49,54,65,46,74,72,58,49,69,59,0,11,31,34,11,19,0,11,10,16,12,20,22,27,0,11
"463","1500000US080310153002",80310153002,"Block Group 2, Census Tract 153, Denver County, Colorado",1669,307,746,171,11,22,0,11,7,14,0,11,19,28,14,21,0,11,26,41,92,68,116,101,114,94,8,15,29,34,112,76,73,99,70,75,0,11,14,21,14,18,0,11,0,11,14,22,13,20,923,212,11,23,0,11,7,13,17,25,0,11,0,11,0,11,42,69,200,106,134,91,0,11,8,15,65,76,82,82,64,84,0,11,18,30,52,68,18,22,24,27,0,11,119,84,62,43
"464","1500000US080310153003",80310153003,"Block Group 3, Census Tract 153, Denver County, Colorado",537,186,412,172,13,21,0,11,0,11,0,11,9,13,0,11,0,11,26,43,245,156,61,67,9,17,0,11,49,47,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,125,91,10,17,0,11,17,29,0,11,0,11,0,11,0,11,48,54,8,15,22,37,0,11,0,11,0,11,0,11,0,11,0,11,15,24,0,11,0,11,0,11,0,11,0,11,5,12
"465","1500000US080310154001",80310154001,"Block Group 1, Census Tract 154, Denver County, Colorado",1264,302,662,165,0,11,27,42,62,53,50,55,11,16,14,21,0,11,13,21,7,12,85,66,21,25,17,20,125,91,53,50,54,32,22,25,13,19,0,11,0,11,51,33,15,22,11,16,11,16,602,182,12,19,72,79,48,44,6,10,28,30,0,11,0,11,0,11,54,49,39,50,40,44,32,41,29,33,55,33,42,32,26,30,11,16,0,11,0,11,24,25,30,33,54,35,0,11
"466","1500000US080310154002",80310154002,"Block Group 2, Census Tract 154, Denver County, Colorado",1025,190,426,102,7,11,26,23,37,33,0,11,8,13,0,11,0,11,0,11,46,31,27,26,74,52,36,29,21,30,28,32,43,35,10,15,38,31,25,26,0,11,0,11,0,11,0,11,0,11,599,129,24,26,92,67,16,18,8,12,15,18,0,11,0,11,0,11,54,34,50,34,68,47,63,59,38,34,19,22,32,28,9,14,37,32,20,22,9,16,0,11,12,18,0,11,33,49
"467","1500000US080310154003",80310154003,"Block Group 3, Census Tract 154, Denver County, Colorado",750,178,467,139,16,19,18,21,12,19,11,18,0,11,0,11,0,11,91,98,63,47,70,46,32,28,15,18,0,11,21,16,32,28,6,10,21,23,11,17,24,26,24,27,0,11,0,11,0,11,283,68,18,21,6,12,0,11,0,11,0,11,0,11,17,27,9,16,48,35,42,33,8,13,49,34,12,18,0,11,21,23,13,21,10,16,0,11,10,16,10,14,0,11,10,15,0,11
"468","1500000US080310154004",80310154004,"Block Group 4, Census Tract 154, Denver County, Colorado",1363,200,664,143,17,29,17,19,30,24,8,13,234,90,49,40,53,49,37,58,51,40,20,23,26,25,15,20,25,19,15,18,13,12,10,17,24,21,2,7,10,15,0,11,0,11,0,11,8,14,699,143,16,14,6,12,29,35,9,14,287,80,79,49,5,11,9,14,0,11,46,33,17,19,41,49,90,66,10,15,4,8,12,17,18,22,0,11,0,11,0,11,12,19,0,11,9,15
"469","1500000US080310155001",80310155001,"Block Group 1, Census Tract 155, Denver County, Colorado",1349,330,594,212,55,54,60,65,21,24,9,14,18,21,13,21,14,23,22,28,176,119,49,50,17,19,12,22,40,46,31,38,0,11,38,35,0,11,0,11,0,11,0,11,19,24,0,11,0,11,755,188,79,83,90,74,0,11,45,46,0,11,4,7,16,26,109,100,164,108,86,64,54,61,0,11,10,15,10,16,34,39,0,11,33,43,0,11,0,11,0,11,21,27,0,11,0,11
"470","1500000US080310155002",80310155002,"Block Group 2, Census Tract 155, Denver County, Colorado",1391,192,852,150,8,15,0,11,8,12,0,11,15,18,21,22,11,18,105,68,194,70,171,82,44,32,88,50,80,60,9,14,72,49,9,14,10,16,7,12,0,11,0,11,0,11,0,11,0,11,539,150,17,20,9,14,0,11,0,11,0,11,19,18,5,8,101,56,158,75,82,52,31,38,36,44,20,24,0,11,12,18,24,26,8,13,0,11,0,11,0,11,17,27,0,11,0,11
"471","1500000US080310155003",80310155003,"Block Group 3, Census Tract 155, Denver County, Colorado",801,206,400,120,14,18,25,27,8,15,8,15,0,11,0,11,7,12,32,38,44,36,83,52,48,43,10,16,53,48,0,11,22,36,6,12,0,11,0,11,2,5,0,11,2,4,0,11,36,49,401,139,33,40,30,42,28,30,7,12,0,11,0,11,0,11,14,18,71,50,56,51,40,38,17,23,26,24,34,31,10,17,0,11,2,5,0,11,15,24,18,27,0,11,0,11,0,11
"472","1500000US080310156001",80310156001,"Block Group 1, Census Tract 156, Denver County, Colorado",3237,763,1711,486,87,97,156,103,111,88,55,68,69,65,0,11,61,73,131,145,168,153,171,119,16,27,223,172,123,98,124,85,24,28,20,34,50,37,70,69,0,11,41,41,11,19,0,11,0,11,1526,424,99,86,336,216,61,64,15,24,44,41,13,22,29,34,66,74,61,74,181,115,160,107,48,56,115,86,42,38,47,63,50,60,50,51,36,41,49,61,11,19,13,21,0,11,0,11
"473","1500000US080310156002",80310156002,"Block Group 2, Census Tract 156, Denver County, Colorado",2004,508,1335,347,110,81,174,110,117,87,147,150,12,20,0,11,0,11,0,11,110,66,16,26,139,117,57,54,202,121,86,72,84,87,0,11,0,11,13,21,13,22,29,30,13,23,13,20,0,11,669,254,50,60,97,86,32,38,0,11,0,11,0,11,0,11,45,43,85,73,74,71,34,51,22,22,87,79,93,62,23,25,0,11,0,11,0,11,6,12,21,33,0,11,0,11,0,11
"474","1500000US080310156003",80310156003,"Block Group 3, Census Tract 156, Denver County, Colorado",1282,760,655,386,111,116,14,24,93,92,112,117,83,88,0,11,52,55,1,4,18,32,3,4,65,75,17,26,0,11,23,28,43,38,0,11,2,4,0,11,0,11,0,11,0,11,18,30,0,11,627,384,65,60,42,65,44,47,43,46,11,18,59,62,0,11,58,62,0,11,18,30,66,58,77,86,0,11,35,44,56,47,0,11,16,26,0,11,12,19,0,11,16,28,0,11,9,16
"475","1500000US080310156004",80310156004,"Block Group 4, Census Tract 156, Denver County, Colorado",1402,635,741,338,19,30,58,72,0,11,55,59,10,18,43,69,0,11,0,11,108,130,119,106,51,47,86,94,78,76,96,128,0,11,0,11,0,11,0,11,0,11,12,20,0,11,0,11,6,9,661,329,58,57,70,85,82,74,12,18,60,69,20,31,0,11,36,41,91,148,86,83,13,21,0,11,12,19,10,18,11,19,56,68,10,17,14,21,15,24,5,10,0,11,0,11,0,11
"476","1500000US080310157001",80310157001,"Block Group 1, Census Tract 157, Denver County, Colorado",1897,562,865,314,136,118,50,63,104,95,0,11,0,11,6,12,0,11,96,85,91,61,25,32,0,11,18,28,54,55,14,22,53,47,17,26,65,69,28,31,0,11,8,14,72,61,15,24,13,28,1032,379,54,61,54,54,177,165,69,87,0,11,0,11,11,25,51,76,63,61,73,64,0,11,116,96,13,20,128,84,80,62,70,79,32,37,9,14,0,11,0,11,32,36,0,11,0,11
"477","1500000US080310157002",80310157002,"Block Group 2, Census Tract 157, Denver County, Colorado",920,326,468,179,0,11,81,127,0,11,0,11,12,27,16,33,4,7,0,11,13,22,8,15,0,11,69,58,61,59,48,58,0,11,0,11,53,63,14,23,13,19,0,11,15,25,31,34,30,35,452,160,29,44,0,11,0,11,12,27,17,28,0,11,0,11,0,11,21,26,53,84,41,47,18,28,71,59,35,44,0,11,37,57,16,24,0,11,0,11,18,37,36,38,30,25,18,29
"478","1500000US080310157003",80310157003,"Block Group 3, Census Tract 157, Denver County, Colorado",1184,362,566,159,26,18,20,34,33,52,30,49,0,11,0,11,22,29,20,32,0,11,52,56,28,41,89,97,31,38,89,67,25,40,0,11,21,34,0,11,6,20,17,27,16,27,36,35,5,10,618,250,26,19,18,32,97,102,0,11,0,11,0,11,0,11,0,11,48,54,69,50,109,111,0,11,27,34,59,65,30,48,6,22,17,26,35,26,0,11,7,12,52,50,18,25,0,11
"479","1500000US080310157004",80310157004,"Block Group 4, Census Tract 157, Denver County, Colorado",1648,517,903,294,152,150,21,35,44,69,0,11,90,109,36,44,11,18,81,64,115,110,141,122,20,32,0,11,69,96,40,63,53,52,0,11,17,29,0,11,8,13,0,11,0,11,5,14,0,11,745,310,88,114,0,11,58,69,9,14,166,167,17,19,5,10,47,64,61,96,95,101,57,67,0,11,0,11,51,63,12,27,12,19,0,11,5,12,0,11,30,42,0,11,17,29,15,21
"480","1500000US080319800001",80319800001,"Block Group 1, Census Tract 9800, Denver County, Colorado",1449,240,662,183,136,72,54,33,44,33,9,9,9,10,26,41,0,11,24,31,41,23,63,37,101,61,31,35,58,54,10,15,7,11,0,11,20,16,0,11,17,17,5,9,7,10,0,11,0,11,787,120,110,62,39,24,39,28,21,22,21,35,4,6,8,11,28,26,89,44,122,62,77,50,72,45,42,47,37,28,7,12,8,11,24,22,0,11,22,17,10,11,7,10,0,11,0,11
