"X","Row.names","camp_id","session_id","camp_zip","camp_address_1","session_size","session_cost","session_date_start","session_date_end","session_categories","calendar_date","start.time.hours","end.time.hours","duration","lat","long","NBHD_Name"
15665,8553,696,"38443","80306","PO Box 287",26,"439","2019-07-15 00:00:00","2019-07-19 00:00:00","sports,offersBeforeAfterCare,scholarshipsAvailable,nature","2019-07-15","9:00 AM","3:00 PM",6,39.72201,-104.9028,"Lowry Field"
15666,8554,696,"38443","80306","PO Box 287",26,"439","2019-07-15 00:00:00","2019-07-19 00:00:00","sports,offersBeforeAfterCare,scholarshipsAvailable,nature","2019-07-16","9:00 AM","3:00 PM",6,39.72201,-104.9028,"Lowry Field"
15667,8555,696,"38443","80306","PO Box 287",26,"439","2019-07-15 00:00:00","2019-07-19 00:00:00","sports,offersBeforeAfterCare,scholarshipsAvailable,nature","2019-07-17","9:00 AM","3:00 PM",6,39.72201,-104.9028,"Lowry Field"
15668,8556,696,"38443","80306","PO Box 287",26,"439","2019-07-15 00:00:00","2019-07-19 00:00:00","sports,offersBeforeAfterCare,scholarshipsAvailable,nature","2019-07-18","9:00 AM","3:00 PM",6,39.72201,-104.9028,"Lowry Field"
15669,8557,696,"38443","80306","PO Box 287",26,"439","2019-07-15 00:00:00","2019-07-19 00:00:00","sports,offersBeforeAfterCare,scholarshipsAvailable,nature","2019-07-19","9:00 AM","3:00 PM",6,39.72201,-104.9028,"Lowry Field"
15670,8558,696,"38444","80306","PO Box 287",26,"439","2019-07-22 00:00:00","2019-07-26 00:00:00","nature,scholarshipsAvailable,offersBeforeAfterCare,sports","2019-07-22","9:00 AM","3:00 PM",6,39.72201,-104.9028,"Lowry Field"
15671,8559,696,"38444","80306","PO Box 287",26,"439","2019-07-22 00:00:00","2019-07-26 00:00:00","nature,scholarshipsAvailable,offersBeforeAfterCare,sports","2019-07-23","9:00 AM","3:00 PM",6,39.72201,-104.9028,"Lowry Field"
15672,856,956,"42138","80238","2400 Central Park Blvd.",0,"210","2019-06-24 00:00:00","2019-06-28 00:00:00","offersBeforeAfterCare,sports","2019-06-24","7:30 AM","1:00 PM",5.5,39.59975,-105.9895,NA
15673,8560,696,"38444","80306","PO Box 287",26,"439","2019-07-22 00:00:00","2019-07-26 00:00:00","nature,scholarshipsAvailable,offersBeforeAfterCare,sports","2019-07-24","9:00 AM","3:00 PM",6,39.72201,-104.9028,"Lowry Field"
15674,8561,696,"38444","80306","PO Box 287",26,"439","2019-07-22 00:00:00","2019-07-26 00:00:00","nature,scholarshipsAvailable,offersBeforeAfterCare,sports","2019-07-25","9:00 AM","3:00 PM",6,39.72201,-104.9028,"Lowry Field"
15675,8562,696,"38444","80306","PO Box 287",26,"439","2019-07-22 00:00:00","2019-07-26 00:00:00","nature,scholarshipsAvailable,offersBeforeAfterCare,sports","2019-07-26","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15676,8563,696,"38445","80306","PO Box 287",26,"439","2019-07-29 00:00:00","2019-08-02 00:00:00","nature,offersBeforeAfterCare,scholarshipsAvailable,sports","2019-07-29","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15677,8564,696,"38445","80306","PO Box 287",26,"439","2019-07-29 00:00:00","2019-08-02 00:00:00","nature,offersBeforeAfterCare,scholarshipsAvailable,sports","2019-07-30","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15678,8565,696,"38445","80306","PO Box 287",26,"439","2019-07-29 00:00:00","2019-08-02 00:00:00","nature,offersBeforeAfterCare,scholarshipsAvailable,sports","2019-07-31","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15679,8566,696,"38445","80306","PO Box 287",26,"439","2019-07-29 00:00:00","2019-08-02 00:00:00","nature,offersBeforeAfterCare,scholarshipsAvailable,sports","2019-08-01","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15680,8567,696,"38445","80306","PO Box 287",26,"439","2019-07-29 00:00:00","2019-08-02 00:00:00","nature,offersBeforeAfterCare,scholarshipsAvailable,sports","2019-08-02","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15681,8568,696,"38446","80306","PO Box 287",13,"419","2019-06-03 00:00:00","2019-06-07 00:00:00","nature,offersBeforeAfterCare,scholarshipsAvailable,sports","2019-06-03","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15682,8569,696,"38446","80306","PO Box 287",13,"419","2019-06-03 00:00:00","2019-06-07 00:00:00","nature,offersBeforeAfterCare,scholarshipsAvailable,sports","2019-06-04","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15683,857,956,"42138","80238","2400 Central Park Blvd.",0,"210","2019-06-24 00:00:00","2019-06-28 00:00:00","offersBeforeAfterCare,sports","2019-06-25","7:30 AM","1:00 PM",5.5,39.59975,-105.9895,NA
15684,8570,696,"38446","80306","PO Box 287",13,"419","2019-06-03 00:00:00","2019-06-07 00:00:00","nature,offersBeforeAfterCare,scholarshipsAvailable,sports","2019-06-05","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15685,8571,696,"38446","80306","PO Box 287",13,"419","2019-06-03 00:00:00","2019-06-07 00:00:00","nature,offersBeforeAfterCare,scholarshipsAvailable,sports","2019-06-06","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15686,8572,696,"38446","80306","PO Box 287",13,"419","2019-06-03 00:00:00","2019-06-07 00:00:00","nature,offersBeforeAfterCare,scholarshipsAvailable,sports","2019-06-07","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15687,8573,696,"38447","80306","PO Box 287",13,"419","2019-06-10 00:00:00","2019-06-14 00:00:00","offersBeforeAfterCare,scholarshipsAvailable,nature,sports","2019-06-10","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15688,8574,696,"38447","80306","PO Box 287",13,"419","2019-06-10 00:00:00","2019-06-14 00:00:00","offersBeforeAfterCare,scholarshipsAvailable,nature,sports","2019-06-11","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15689,8575,696,"38447","80306","PO Box 287",13,"419","2019-06-10 00:00:00","2019-06-14 00:00:00","offersBeforeAfterCare,scholarshipsAvailable,nature,sports","2019-06-12","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15690,8576,696,"38447","80306","PO Box 287",13,"419","2019-06-10 00:00:00","2019-06-14 00:00:00","offersBeforeAfterCare,scholarshipsAvailable,nature,sports","2019-06-13","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15691,8577,696,"38447","80306","PO Box 287",13,"419","2019-06-10 00:00:00","2019-06-14 00:00:00","offersBeforeAfterCare,scholarshipsAvailable,nature,sports","2019-06-14","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15692,8578,696,"38448","80306","PO Box 287",13,"419","2019-06-17 00:00:00","2019-06-21 00:00:00","scholarshipsAvailable,nature,offersBeforeAfterCare,sports","2019-06-17","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15693,8579,696,"38448","80306","PO Box 287",13,"419","2019-06-17 00:00:00","2019-06-21 00:00:00","scholarshipsAvailable,nature,offersBeforeAfterCare,sports","2019-06-18","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15694,858,956,"42138","80238","2400 Central Park Blvd.",0,"210","2019-06-24 00:00:00","2019-06-28 00:00:00","offersBeforeAfterCare,sports","2019-06-26","7:30 AM","1:00 PM",5.5,39.59975,-105.9895,NA
15695,8580,696,"38448","80306","PO Box 287",13,"419","2019-06-17 00:00:00","2019-06-21 00:00:00","scholarshipsAvailable,nature,offersBeforeAfterCare,sports","2019-06-19","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15696,8581,696,"38448","80306","PO Box 287",13,"419","2019-06-17 00:00:00","2019-06-21 00:00:00","scholarshipsAvailable,nature,offersBeforeAfterCare,sports","2019-06-20","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15697,8582,696,"38448","80306","PO Box 287",13,"419","2019-06-17 00:00:00","2019-06-21 00:00:00","scholarshipsAvailable,nature,offersBeforeAfterCare,sports","2019-06-21","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15698,8583,696,"38449","80306","PO Box 287",13,"419","2019-06-24 00:00:00","2019-06-28 00:00:00","nature,scholarshipsAvailable,offersBeforeAfterCare,sports","2019-06-24","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15699,8584,696,"38449","80306","PO Box 287",13,"419","2019-06-24 00:00:00","2019-06-28 00:00:00","nature,scholarshipsAvailable,offersBeforeAfterCare,sports","2019-06-25","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15700,8585,696,"38449","80306","PO Box 287",13,"419","2019-06-24 00:00:00","2019-06-28 00:00:00","nature,scholarshipsAvailable,offersBeforeAfterCare,sports","2019-06-26","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15701,8586,696,"38449","80306","PO Box 287",13,"419","2019-06-24 00:00:00","2019-06-28 00:00:00","nature,scholarshipsAvailable,offersBeforeAfterCare,sports","2019-06-27","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15702,8587,696,"38449","80306","PO Box 287",13,"419","2019-06-24 00:00:00","2019-06-28 00:00:00","nature,scholarshipsAvailable,offersBeforeAfterCare,sports","2019-06-28","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15703,8588,696,"38450","80306","PO Box 287",13,"419","2019-07-08 00:00:00","2019-07-12 00:00:00","scholarshipsAvailable,offersBeforeAfterCare,sports,nature","2019-07-08","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15704,8589,696,"38450","80306","PO Box 287",13,"419","2019-07-08 00:00:00","2019-07-12 00:00:00","scholarshipsAvailable,offersBeforeAfterCare,sports,nature","2019-07-09","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15705,859,956,"42138","80238","2400 Central Park Blvd.",0,"210","2019-06-24 00:00:00","2019-06-28 00:00:00","offersBeforeAfterCare,sports","2019-06-27","7:30 AM","1:00 PM",5.5,39.59975,-105.9895,NA
15706,8590,696,"38450","80306","PO Box 287",13,"419","2019-07-08 00:00:00","2019-07-12 00:00:00","scholarshipsAvailable,offersBeforeAfterCare,sports,nature","2019-07-10","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15707,8591,696,"38450","80306","PO Box 287",13,"419","2019-07-08 00:00:00","2019-07-12 00:00:00","scholarshipsAvailable,offersBeforeAfterCare,sports,nature","2019-07-11","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15708,8592,696,"38450","80306","PO Box 287",13,"419","2019-07-08 00:00:00","2019-07-12 00:00:00","scholarshipsAvailable,offersBeforeAfterCare,sports,nature","2019-07-12","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15709,8593,696,"38451","80306","PO Box 287",13,"419","2019-07-15 00:00:00","2019-07-19 00:00:00","scholarshipsAvailable,sports,offersBeforeAfterCare,nature","2019-07-15","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15710,8594,696,"38451","80306","PO Box 287",13,"419","2019-07-15 00:00:00","2019-07-19 00:00:00","scholarshipsAvailable,sports,offersBeforeAfterCare,nature","2019-07-16","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15711,8595,696,"38451","80306","PO Box 287",13,"419","2019-07-15 00:00:00","2019-07-19 00:00:00","scholarshipsAvailable,sports,offersBeforeAfterCare,nature","2019-07-17","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15712,8596,696,"38451","80306","PO Box 287",13,"419","2019-07-15 00:00:00","2019-07-19 00:00:00","scholarshipsAvailable,sports,offersBeforeAfterCare,nature","2019-07-18","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15713,8597,696,"38451","80306","PO Box 287",13,"419","2019-07-15 00:00:00","2019-07-19 00:00:00","scholarshipsAvailable,sports,offersBeforeAfterCare,nature","2019-07-19","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15714,8598,696,"38452","80306","PO Box 287",13,"419","2019-07-22 00:00:00","2019-07-26 00:00:00","nature,scholarshipsAvailable,sports,offersBeforeAfterCare","2019-07-22","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15715,8599,696,"38452","80306","PO Box 287",13,"419","2019-07-22 00:00:00","2019-07-26 00:00:00","nature,scholarshipsAvailable,sports,offersBeforeAfterCare","2019-07-23","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15716,86,991,"43531","80222","4400 E. Iliff Ave.",0,"540","2019-06-10 00:00:00","2019-07-12 00:00:00","academic","2019-07-08","9:30 AM","11:00 AM",1.5,39.71873,-105.09,NA
15717,860,956,"42138","80238","2400 Central Park Blvd.",0,"210","2019-06-24 00:00:00","2019-06-28 00:00:00","offersBeforeAfterCare,sports","2019-06-28","7:30 AM","1:00 PM",5.5,39.59975,-105.9895,NA
15718,8600,696,"38452","80306","PO Box 287",13,"419","2019-07-22 00:00:00","2019-07-26 00:00:00","nature,scholarshipsAvailable,sports,offersBeforeAfterCare","2019-07-24","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15719,8601,696,"38452","80306","PO Box 287",13,"419","2019-07-22 00:00:00","2019-07-26 00:00:00","nature,scholarshipsAvailable,sports,offersBeforeAfterCare","2019-07-25","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15720,8602,696,"38452","80306","PO Box 287",13,"419","2019-07-22 00:00:00","2019-07-26 00:00:00","nature,scholarshipsAvailable,sports,offersBeforeAfterCare","2019-07-26","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15721,8603,696,"38453","80306","PO Box 287",13,"419","2019-07-29 00:00:00","2019-08-02 00:00:00","sports,scholarshipsAvailable,offersBeforeAfterCare,nature","2019-07-29","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15722,8604,696,"38453","80306","PO Box 287",13,"419","2019-07-29 00:00:00","2019-08-02 00:00:00","sports,scholarshipsAvailable,offersBeforeAfterCare,nature","2019-07-30","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15723,8605,696,"38453","80306","PO Box 287",13,"419","2019-07-29 00:00:00","2019-08-02 00:00:00","sports,scholarshipsAvailable,offersBeforeAfterCare,nature","2019-07-31","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15724,8606,696,"38453","80306","PO Box 287",13,"419","2019-07-29 00:00:00","2019-08-02 00:00:00","sports,scholarshipsAvailable,offersBeforeAfterCare,nature","2019-08-01","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15725,8607,696,"38453","80306","PO Box 287",13,"419","2019-07-29 00:00:00","2019-08-02 00:00:00","sports,scholarshipsAvailable,offersBeforeAfterCare,nature","2019-08-02","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15726,8608,696,"38454","80306","PO Box 287",26,"444","2019-06-03 00:00:00","2019-06-07 00:00:00","offersBeforeAfterCare,scholarshipsAvailable,nature,sports","2019-06-03","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15727,8609,696,"38454","80306","PO Box 287",26,"444","2019-06-03 00:00:00","2019-06-07 00:00:00","offersBeforeAfterCare,scholarshipsAvailable,nature,sports","2019-06-04","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15728,861,956,"42139","80238","2400 Central Park Blvd.",0,"168","2019-07-01 00:00:00","2019-07-03 00:00:00","sports,offersBeforeAfterCare","2019-07-01","7:30 AM","1:00 PM",5.5,39.59975,-105.9895,NA
15729,8610,696,"38454","80306","PO Box 287",26,"444","2019-06-03 00:00:00","2019-06-07 00:00:00","offersBeforeAfterCare,scholarshipsAvailable,nature,sports","2019-06-05","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15730,8611,696,"38454","80306","PO Box 287",26,"444","2019-06-03 00:00:00","2019-06-07 00:00:00","offersBeforeAfterCare,scholarshipsAvailable,nature,sports","2019-06-06","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15731,8612,696,"38454","80306","PO Box 287",26,"444","2019-06-03 00:00:00","2019-06-07 00:00:00","offersBeforeAfterCare,scholarshipsAvailable,nature,sports","2019-06-07","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15732,8613,696,"38455","80306","PO Box 287",26,"444","2019-06-10 00:00:00","2019-06-14 00:00:00","nature,scholarshipsAvailable,sports,offersBeforeAfterCare","2019-06-10","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15733,8614,696,"38455","80306","PO Box 287",26,"444","2019-06-10 00:00:00","2019-06-14 00:00:00","nature,scholarshipsAvailable,sports,offersBeforeAfterCare","2019-06-11","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15734,8615,696,"38455","80306","PO Box 287",26,"444","2019-06-10 00:00:00","2019-06-14 00:00:00","nature,scholarshipsAvailable,sports,offersBeforeAfterCare","2019-06-12","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15735,8616,696,"38455","80306","PO Box 287",26,"444","2019-06-10 00:00:00","2019-06-14 00:00:00","nature,scholarshipsAvailable,sports,offersBeforeAfterCare","2019-06-13","9:00 AM","3:00 PM",6,39.71008,-104.9306,"Washington Virginia Vale"
15736,8617,696,"38455","80306","PO Box 287",26,"444","2019-06-10 00:00:00","2019-06-14 00:00:00","nature,scholarshipsAvailable,sports,offersBeforeAfterCare","2019-06-14","9:00 AM","3:00 PM",6,39.65229,-104.9417,NA
15737,8618,696,"38456","80306","PO Box 287",26,"444","2019-06-17 00:00:00","2019-06-21 00:00:00","nature,sports,offersBeforeAfterCare,scholarshipsAvailable","2019-06-17","9:00 AM","3:00 PM",6,39.65229,-104.9417,NA
15738,8619,696,"38456","80306","PO Box 287",26,"444","2019-06-17 00:00:00","2019-06-21 00:00:00","nature,sports,offersBeforeAfterCare,scholarshipsAvailable","2019-06-18","9:00 AM","3:00 PM",6,39.65229,-104.9417,NA
15739,862,956,"42139","80238","2400 Central Park Blvd.",0,"168","2019-07-01 00:00:00","2019-07-03 00:00:00","sports,offersBeforeAfterCare","2019-07-02","7:30 AM","1:00 PM",5.5,39.59975,-105.9895,NA
15740,8620,696,"38456","80306","PO Box 287",26,"444","2019-06-17 00:00:00","2019-06-21 00:00:00","nature,sports,offersBeforeAfterCare,scholarshipsAvailable","2019-06-19","9:00 AM","3:00 PM",6,39.65229,-104.9417,NA
15741,8621,696,"38456","80306","PO Box 287",26,"444","2019-06-17 00:00:00","2019-06-21 00:00:00","nature,sports,offersBeforeAfterCare,scholarshipsAvailable","2019-06-20","9:00 AM","3:00 PM",6,39.65229,-104.9417,NA
15742,8622,696,"38456","80306","PO Box 287",26,"444","2019-06-17 00:00:00","2019-06-21 00:00:00","nature,sports,offersBeforeAfterCare,scholarshipsAvailable","2019-06-21","9:00 AM","3:00 PM",6,39.65229,-104.9417,NA
15743,8623,696,"38457","80306","PO Box 287",26,"444","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,scholarshipsAvailable,offersBeforeAfterCare,nature","2019-06-24","9:00 AM","3:00 PM",6,39.65229,-104.9417,NA
15744,8624,696,"38457","80306","PO Box 287",26,"444","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,scholarshipsAvailable,offersBeforeAfterCare,nature","2019-06-25","9:00 AM","3:00 PM",6,39.65229,-104.9417,NA
15745,8625,696,"38457","80306","PO Box 287",26,"444","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,scholarshipsAvailable,offersBeforeAfterCare,nature","2019-06-26","9:00 AM","3:00 PM",6,39.65229,-104.9417,NA
15746,8626,696,"38457","80306","PO Box 287",26,"444","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,scholarshipsAvailable,offersBeforeAfterCare,nature","2019-06-27","9:00 AM","3:00 PM",6,39.65229,-104.9417,NA
15747,8627,696,"38457","80306","PO Box 287",26,"444","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,scholarshipsAvailable,offersBeforeAfterCare,nature","2019-06-28","9:00 AM","3:00 PM",6,39.65229,-104.9417,NA
15748,8628,696,"38458","80306","PO Box 287",26,"444","2019-07-08 00:00:00","2019-07-12 00:00:00","sports,scholarshipsAvailable,nature,offersBeforeAfterCare","2019-07-08","9:00 AM","3:00 PM",6,39.65229,-104.9417,NA
15749,8629,696,"38458","80306","PO Box 287",26,"444","2019-07-08 00:00:00","2019-07-12 00:00:00","sports,scholarshipsAvailable,nature,offersBeforeAfterCare","2019-07-09","9:00 AM","3:00 PM",6,39.65229,-104.9417,NA
15750,863,956,"42139","80238","2400 Central Park Blvd.",0,"168","2019-07-01 00:00:00","2019-07-03 00:00:00","sports,offersBeforeAfterCare","2019-07-03","7:30 AM","1:00 PM",5.5,39.59975,-105.9895,NA
15751,8630,696,"38458","80306","PO Box 287",26,"444","2019-07-08 00:00:00","2019-07-12 00:00:00","sports,scholarshipsAvailable,nature,offersBeforeAfterCare","2019-07-10","9:00 AM","3:00 PM",6,39.65229,-104.9417,NA
15752,8631,696,"38458","80306","PO Box 287",26,"444","2019-07-08 00:00:00","2019-07-12 00:00:00","sports,scholarshipsAvailable,nature,offersBeforeAfterCare","2019-07-11","9:00 AM","3:00 PM",6,39.65229,-104.9417,NA
15753,8632,696,"38458","80306","PO Box 287",26,"444","2019-07-08 00:00:00","2019-07-12 00:00:00","sports,scholarshipsAvailable,nature,offersBeforeAfterCare","2019-07-12","9:00 AM","3:00 PM",6,39.65229,-104.9417,NA
15754,8633,696,"38459","80306","PO Box 287",26,"444","2019-07-15 00:00:00","2019-07-19 00:00:00","nature,offersBeforeAfterCare,scholarshipsAvailable,sports","2019-07-15","9:00 AM","3:00 PM",6,39.65229,-104.9417,NA
15755,8634,696,"38459","80306","PO Box 287",26,"444","2019-07-15 00:00:00","2019-07-19 00:00:00","nature,offersBeforeAfterCare,scholarshipsAvailable,sports","2019-07-16","9:00 AM","3:00 PM",6,39.65229,-104.9417,NA
15756,8635,696,"38459","80306","PO Box 287",26,"444","2019-07-15 00:00:00","2019-07-19 00:00:00","nature,offersBeforeAfterCare,scholarshipsAvailable,sports","2019-07-17","9:00 AM","3:00 PM",6,39.65229,-104.9417,NA
15757,8636,696,"38459","80306","PO Box 287",26,"444","2019-07-15 00:00:00","2019-07-19 00:00:00","nature,offersBeforeAfterCare,scholarshipsAvailable,sports","2019-07-18","9:00 AM","3:00 PM",6,39.65229,-104.9417,NA
15758,8637,696,"38459","80306","PO Box 287",26,"444","2019-07-15 00:00:00","2019-07-19 00:00:00","nature,offersBeforeAfterCare,scholarshipsAvailable,sports","2019-07-19","9:00 AM","3:00 PM",6,39.65229,-104.9417,NA
15759,8638,696,"38460","80306","PO Box 287",26,"444","2019-07-22 00:00:00","2019-07-26 00:00:00","nature,sports,scholarshipsAvailable,offersBeforeAfterCare","2019-07-22","9:00 AM","3:00 PM",6,39.65229,-104.9417,NA
15760,8639,696,"38460","80306","PO Box 287",26,"444","2019-07-22 00:00:00","2019-07-26 00:00:00","nature,sports,scholarshipsAvailable,offersBeforeAfterCare","2019-07-23","9:00 AM","3:00 PM",6,39.65229,-104.9417,NA
15761,864,956,"42140","80238","2400 Central Park Blvd.",0,"210","2019-07-08 00:00:00","2019-07-12 00:00:00","sports,offersBeforeAfterCare","2019-07-08","7:30 AM","1:00 PM",5.5,39.59975,-105.9895,NA
15762,8640,696,"38460","80306","PO Box 287",26,"444","2019-07-22 00:00:00","2019-07-26 00:00:00","nature,sports,scholarshipsAvailable,offersBeforeAfterCare","2019-07-24","9:00 AM","3:00 PM",6,39.65229,-104.9417,NA
15763,8641,696,"38460","80306","PO Box 287",26,"444","2019-07-22 00:00:00","2019-07-26 00:00:00","nature,sports,scholarshipsAvailable,offersBeforeAfterCare","2019-07-25","9:00 AM","3:00 PM",6,39.71731,-104.9453,"Cherry Creek"
15764,8642,696,"38460","80306","PO Box 287",26,"444","2019-07-22 00:00:00","2019-07-26 00:00:00","nature,sports,scholarshipsAvailable,offersBeforeAfterCare","2019-07-26","9:00 AM","3:00 PM",6,39.71731,-104.9453,"Cherry Creek"
15765,8643,696,"38461","80306","PO Box 287",26,"444","2019-06-03 00:00:00","2019-06-07 00:00:00","sports,nature,scholarshipsAvailable,offersBeforeAfterCare","2019-06-03","9:00 AM","3:00 PM",6,39.71731,-104.9453,"Cherry Creek"
15766,8644,696,"38461","80306","PO Box 287",26,"444","2019-06-03 00:00:00","2019-06-07 00:00:00","sports,nature,scholarshipsAvailable,offersBeforeAfterCare","2019-06-04","9:00 AM","3:00 PM",6,39.71731,-104.9453,"Cherry Creek"
15767,8645,696,"38461","80306","PO Box 287",26,"444","2019-06-03 00:00:00","2019-06-07 00:00:00","sports,nature,scholarshipsAvailable,offersBeforeAfterCare","2019-06-05","9:00 AM","3:00 PM",6,39.71731,-104.9453,"Cherry Creek"
15768,8646,696,"38461","80306","PO Box 287",26,"444","2019-06-03 00:00:00","2019-06-07 00:00:00","sports,nature,scholarshipsAvailable,offersBeforeAfterCare","2019-06-06","9:00 AM","3:00 PM",6,39.71731,-104.9453,"Cherry Creek"
15769,8647,696,"38461","80306","PO Box 287",26,"444","2019-06-03 00:00:00","2019-06-07 00:00:00","sports,nature,scholarshipsAvailable,offersBeforeAfterCare","2019-06-07","9:00 AM","3:00 PM",6,39.71731,-104.9453,"Cherry Creek"
15770,8648,696,"38462","80306","PO Box 287",26,"444","2019-06-10 00:00:00","2019-06-14 00:00:00","sports,nature,offersBeforeAfterCare,scholarshipsAvailable","2019-06-10","9:00 AM","3:00 PM",6,39.71731,-104.9453,"Cherry Creek"
15771,8649,696,"38462","80306","PO Box 287",26,"444","2019-06-10 00:00:00","2019-06-14 00:00:00","sports,nature,offersBeforeAfterCare,scholarshipsAvailable","2019-06-11","9:00 AM","3:00 PM",6,39.71731,-104.9453,"Cherry Creek"
15772,865,956,"42140","80238","2400 Central Park Blvd.",0,"210","2019-07-08 00:00:00","2019-07-12 00:00:00","sports,offersBeforeAfterCare","2019-07-09","7:30 AM","1:00 PM",5.5,39.59975,-105.9895,NA
15773,8650,696,"38462","80306","PO Box 287",26,"444","2019-06-10 00:00:00","2019-06-14 00:00:00","sports,nature,offersBeforeAfterCare,scholarshipsAvailable","2019-06-12","9:00 AM","3:00 PM",6,39.71731,-104.9453,"Cherry Creek"
15774,8651,696,"38462","80306","PO Box 287",26,"444","2019-06-10 00:00:00","2019-06-14 00:00:00","sports,nature,offersBeforeAfterCare,scholarshipsAvailable","2019-06-13","9:00 AM","3:00 PM",6,39.71731,-104.9453,"Cherry Creek"
15775,8652,696,"38462","80306","PO Box 287",26,"444","2019-06-10 00:00:00","2019-06-14 00:00:00","sports,nature,offersBeforeAfterCare,scholarshipsAvailable","2019-06-14","9:00 AM","3:00 PM",6,39.71731,-104.9453,"Cherry Creek"
