"X","camp_address_1","camp_zip","session_date_start","session_date_end","total.duration","lat","long","session_id","session_size","session_cost","session_categories","NBHD_Name"
167,"350 South Dahlia Street","80246","7/8/2019","7/12/2019",35,39.7170127,-104.9362357,"38232"," ",435,"offersBeforeAfterCare,academic,scholarshipsAvailable,stem","Hilltop"
168,"350 South Dahlia Street","80246","7/15/2019","7/19/2019",35,39.7170127,-104.9362357,"38233"," ",435,"offersBeforeAfterCare,scholarshipsAvailable,stem,academic","Hilltop"
169,"350 South Dahlia Street","80246","7/15/2019","7/19/2019",35,39.7170127,-104.9362357,"38234"," ",435,"stem,scholarshipsAvailable,academic,offersBeforeAfterCare","Hilltop"
170,"350 South Dahlia Street","80246","7/22/2019","7/26/2019",35,39.7170127,-104.9362357,"38235"," ",435,"scholarshipsAvailable,stem,offersBeforeAfterCare,academic","Hilltop"
171,"350 South Dahlia Street","80246","7/22/2019","7/26/2019",35,39.7170127,-104.9362357,"38236"," ",435,"academic,scholarshipsAvailable,stem,offersBeforeAfterCare","Hilltop"
172,"350 South Dahlia Street","80246","7/29/2019","8/2/2019",35,39.7170127,-104.9362357,"38237"," ",435,"academic,stem,offersBeforeAfterCare,scholarshipsAvailable","Hilltop"
173,"350 South Dahlia Street","80246","6/10/2019","6/14/2019",35,39.7170127,-104.9362357,"38238"," ",435,"academic,scholarshipsAvailable,drama,offersBeforeAfterCare","Hilltop"
174,"350 South Dahlia Street","80246","6/17/2019","6/21/2019",35,39.7170127,-104.9362357,"38239"," ",435,"offersBeforeAfterCare,scholarshipsAvailable,stem,academic","Hilltop"
175,"350 South Dahlia Street","80246","6/24/2019","6/28/2019",35,39.7170127,-104.9362357,"38240"," ",435,"scholarshipsAvailable,sports,academic,offersBeforeAfterCare","Hilltop"
176,"350 South Dahlia Street","80246","6/24/2019","6/28/2019",35,39.7170127,-104.9362357,"38241"," ",435,"scholarshipsAvailable,academic,offersBeforeAfterCare,sports","Hilltop"
177,"350 South Dahlia Street","80246","7/8/2019","7/12/2019",35,39.7170127,-104.9362357,"38242"," ",435,"academic,scholarshipsAvailable,offersBeforeAfterCare,sports","Hilltop"
178,"350 South Dahlia Street","80246","7/8/2019","7/12/2019",35,39.7170127,-104.9362357,"38243"," ",435,"offersBeforeAfterCare,academic,scholarshipsAvailable,sports","Hilltop"
179,"350 South Dahlia Street","80246","7/15/2019","7/19/2019",35,39.7170127,-104.9362357,"38244"," ",435,"scholarshipsAvailable,offersBeforeAfterCare,academic,sports","Hilltop"
180,"350 South Dahlia Street","80246","7/22/2019","7/26/2019",35,39.7170127,-104.9362357,"38245"," ",435,"scholarshipsAvailable,offersBeforeAfterCare,sports,academic","Hilltop"
181,"350 South Dahlia Street","80246","7/29/2019","8/2/2019",35,39.7170127,-104.9362357,"38246"," ",435,"music,academic,scholarshipsAvailable,offersBeforeAfterCare","Hilltop"
182,"350 South Dahlia Street","80246","7/29/2019","8/2/2019",35,39.7170127,-104.9362357,"38247"," ",435,"music,academic,scholarshipsAvailable,offersBeforeAfterCare","Hilltop"
183,"350 South Dahlia Street","80246","6/3/2019","6/7/2019",35,39.7100813,-104.930599,"38248"," ",435,"scholarshipsAvailable,offersBeforeAfterCare,academic","Washington Virginia Vale"
184,"350 South Dahlia Street","80246","6/3/2019","6/7/2019",35,39.7100813,-104.930599,"38249"," ",435,"offersBeforeAfterCare,arts,academic,scholarshipsAvailable","Washington Virginia Vale"
185,"350 South Dahlia Street","80246","6/10/2019","6/14/2019",35,39.7170127,-104.9362357,"38250"," ",435,"offersBeforeAfterCare,cooking,scholarshipsAvailable,academic","Hilltop"
186,"350 South Dahlia Street","80246","6/10/2019","6/14/2019",35,39.7170127,-104.9362357,"38251"," ",435,"drama,offersBeforeAfterCare,academic,arts,scholarshipsAvailable","Hilltop"
187,"350 South Dahlia Street","80246","6/17/2019","6/21/2019",35,39.7170127,-104.9362357,"38252"," ",435,"academic,offersBeforeAfterCare,scholarshipsAvailable,arts","Hilltop"
188,"350 South Dahlia Street","80246","6/17/2019","6/21/2019",35,39.7170127,-104.9362357,"38253"," ",435,"offersBeforeAfterCare,scholarshipsAvailable,academic,arts","Hilltop"
189,"350 South Dahlia Street","80246","6/24/2019","6/28/2019",35,39.7170127,-104.9362357,"38254"," ",435,"music,academic,scholarshipsAvailable,offersBeforeAfterCare","Hilltop"
190,"350 South Dahlia Street","80246","6/24/2019","6/28/2019",35,39.7170127,-104.9362357,"38255"," ",435,"scholarshipsAvailable,arts,academic,offersBeforeAfterCare","Hilltop"
191,"350 South Dahlia Street","80246","7/1/2019","7/5/2019",28,39.7170127,-104.9362357,"38256"," ",348,"scholarshipsAvailable,arts,offersBeforeAfterCare,academic","Hilltop"
192,"350 South Dahlia Street","80246","7/8/2019","7/12/2019",35,39.7170127,-104.9362357,"38257"," ",435,"stem,scholarshipsAvailable,academic,offersBeforeAfterCare","Hilltop"
193,"350 South Dahlia Street","80246","7/8/2019","7/12/2019",35,39.7170127,-104.9362357,"38258"," ",435,"scholarshipsAvailable,academic,offersBeforeAfterCare,arts","Hilltop"
194,"350 South Dahlia Street","80246","7/15/2019","7/19/2019",35,39.7170127,-104.9362357,"38259"," ",435,"sports,offersBeforeAfterCare,academic,scholarshipsAvailable","Hilltop"
195,"350 South Dahlia Street","80246","7/15/2019","7/19/2019",35,39.7170127,-104.9362357,"38260"," ",435,"academic,offersBeforeAfterCare,scholarshipsAvailable,arts","Hilltop"
196,"350 South Dahlia Street","80246","7/22/2019","7/26/2019",35,39.7170127,-104.9362357,"38261"," ",435,"academic,offersBeforeAfterCare,scholarshipsAvailable,sports","Hilltop"
197,"350 South Dahlia Street","80246","7/22/2019","7/26/2019",35,39.7170127,-104.9362357,"38262"," ",435,"offersBeforeAfterCare,drama,academic,scholarshipsAvailable","Hilltop"
198,"350 South Dahlia Street","80246","7/29/2019","8/2/2019",35,39.7170127,-104.9362357,"38263"," ",435,"academic,offersBeforeAfterCare,scholarshipsAvailable,sports","Hilltop"
199,"350 South Dahlia Street","80246","7/29/2019","8/2/2019",35,39.7170127,-104.9362357,"38264"," ",435,"offersBeforeAfterCare,scholarshipsAvailable,academic,arts","Hilltop"
200,"855 Lawrence Way","80204","6/10/2019","6/14/2019",17,39.7428157,-105.0040466,"38268"," ",500,"scholarshipsAvailable,academic,arts","Auraria"
201,"855 Lawrence Way","80204","6/10/2019","6/14/2019",17,39.7428157,-105.0040466,"38269"," ",500,"arts,scholarshipsAvailable,academic","Auraria"
202,"855 Lawrence Way","80204","6/10/2019","6/14/2019",17,39.7428157,-105.0040466,"38270"," ",500,"arts,academic,scholarshipsAvailable","Auraria"
203,"855 Lawrence Way","80204","6/16/2019","6/28/2019",18,39.7428157,-105.0040466,"38271"," ",1100,"music,academic,scholarshipsAvailable","Auraria"
204,"855 Lawrence Way","80204","7/14/2019","7/26/2019",17,39.7428157,-105.0040466,"38272"," ",1100,"academic,scholarshipsAvailable,arts","Auraria"
205,"855 Lawrence Way","80204","7/14/2019","7/26/2019",17,39.7428157,-105.0040466,"38273"," ",1100,"drama,academic,arts,scholarshipsAvailable","Auraria"
206,"PO Box 287","80306","5/28/2019","5/31/2019",6,40.004278,-105.243941,"38275","65",444,"nature,sports,scholarshipsAvailable,offersBeforeAfterCare",NA
207,"PO Box 287","80306","6/3/2019","6/7/2019",30,40.004278,-105.243941,"38276","65",444,"scholarshipsAvailable,nature,offersBeforeAfterCare,sports",NA
208,"PO Box 287","80306","6/10/2019","6/14/2019",30,40.004278,-105.243941,"38277","65",444,"offersBeforeAfterCare,sports,scholarshipsAvailable,nature",NA
209,"PO Box 287","80306","6/17/2019","6/21/2019",30,40.004278,-105.243941,"38278","65",444,"sports,offersBeforeAfterCare,nature,scholarshipsAvailable",NA
210,"PO Box 287","80306","6/24/2019","6/28/2019",30,40.004278,-105.243941,"38279","65",444,"nature,scholarshipsAvailable,offersBeforeAfterCare,sports",NA
211,"PO Box 287","80306","7/1/2019","7/5/2019",24,40.004278,-105.243941,"38280","65",444,"nature,sports,offersBeforeAfterCare,scholarshipsAvailable",NA
212,"PO Box 287","80306","7/8/2019","7/12/2019",30,40.004278,-105.243941,"38281","65",444,"nature,sports,offersBeforeAfterCare,scholarshipsAvailable",NA
213,"PO Box 287","80306","7/15/2019","7/19/2019",30,40.004278,-105.243941,"38282","65",444,"scholarshipsAvailable,sports,nature,offersBeforeAfterCare",NA
214,"PO Box 287","80306","7/22/2019","7/26/2019",30,40.004278,-105.243941,"38283","65",444,"nature,offersBeforeAfterCare,scholarshipsAvailable,sports",NA
215,"PO Box 287","80306","7/29/2019","8/2/2019",30,40.004278,-105.243941,"38284","65",444,"scholarshipsAvailable,offersBeforeAfterCare,nature,sports",NA
216,"PO Box 287","80306","8/5/2019","8/9/2019",30,40.004278,-105.243941,"38285","65",444,"sports,scholarshipsAvailable,nature,offersBeforeAfterCare",NA
217,"PO Box 287","80306","8/12/2019","8/16/2019",30,39.9840888,-105.2374877,"38286","65",444,"sports,offersBeforeAfterCare,scholarshipsAvailable,nature",NA
218,"PO Box 287","80306","6/10/2019","6/14/2019",30,39.393938,-104.913348,"38287","39",399,"nature,sports,offersBeforeAfterCare,scholarshipsAvailable",NA
219,"PO Box 287","80306","6/17/2019","6/21/2019",30,39.393938,-104.913348,"38288","39",399,"offersBeforeAfterCare,nature,sports,scholarshipsAvailable",NA
220,"PO Box 287","80306","6/24/2019","6/28/2019",30,39.393938,-104.913348,"38289","39",399,"offersBeforeAfterCare,nature,scholarshipsAvailable,sports",NA
221,"PO Box 287","80306","7/8/2019","7/12/2019",30,39.393938,-104.913348,"38290","39",399,"offersBeforeAfterCare,nature,scholarshipsAvailable,sports",NA
222,"PO Box 287","80306","7/15/2019","7/19/2019",30,39.393938,-104.913348,"38291","39",399,"sports,nature,scholarshipsAvailable,offersBeforeAfterCare",NA
223,"PO Box 287","80306","7/22/2019","7/26/2019",30,39.393938,-104.913348,"38292","39",399,"offersBeforeAfterCare,scholarshipsAvailable,nature,sports",NA
224,"PO Box 287","80306","7/29/2019","8/2/2019",30,39.393938,-104.913348,"38293","39",399,"nature,scholarshipsAvailable,sports,offersBeforeAfterCare",NA
225,"PO Box 287","80306","6/3/2019","6/7/2019",30,38.9458043,-104.869816,"38294","39",399,"nature,scholarshipsAvailable,sports,offersBeforeAfterCare",NA
226,"PO Box 287","80306","6/10/2019","6/14/2019",30,38.9458043,-104.869816,"38295","39",399,"nature,sports,offersBeforeAfterCare,scholarshipsAvailable",NA
227,"PO Box 287","80306","6/17/2019","6/21/2019",30,38.9458043,-104.869816,"38296","39",399,"offersBeforeAfterCare,sports,scholarshipsAvailable,nature",NA
228,"PO Box 287","80306","6/24/2019","6/28/2019",30,38.9458043,-104.869816,"38297","39",399,"nature,sports,offersBeforeAfterCare,scholarshipsAvailable",NA
229,"PO Box 287","80306","7/8/2019","7/12/2019",30,38.9458043,-104.869816,"38298","39",399,"offersBeforeAfterCare,nature,scholarshipsAvailable,sports",NA
230,"PO Box 287","80306","7/15/2019","7/19/2019",30,38.9458043,-104.869816,"38299","39",399,"scholarshipsAvailable,nature,offersBeforeAfterCare,sports",NA
231,"PO Box 287","80306","7/22/2019","7/26/2019",30,38.9458043,-104.869816,"38300","39",399,"sports,offersBeforeAfterCare,nature,scholarshipsAvailable",NA
232,"PO Box 287","80306","7/29/2019","8/2/2019",30,38.9458043,-104.869816,"38301","39",399,"scholarshipsAvailable,sports,nature,offersBeforeAfterCare",NA
233,"PO Box 287","80306","6/3/2019","6/7/2019",30,39.6918312,-104.9663572,"38302","65",459,"scholarshipsAvailable,sports,nature,offersBeforeAfterCare","Washington Park"
234,"PO Box 287","80306","6/10/2019","6/14/2019",30,39.6918312,-104.9663572,"38303","65",459,"sports,nature,scholarshipsAvailable,offersBeforeAfterCare","Washington Park"
235,"PO Box 287","80306","6/17/2019","6/21/2019",30,39.6918312,-104.9663572,"38304","65",459,"sports,offersBeforeAfterCare,scholarshipsAvailable,nature","Washington Park"
236,"PO Box 287","80306","6/24/2019","6/28/2019",30,39.6918312,-104.9663572,"38305","65",459,"sports,nature,scholarshipsAvailable,offersBeforeAfterCare","Washington Park"
237,"PO Box 287","80306","7/1/2019","7/5/2019",24,39.6918312,-104.9663572,"38306","65",459,"nature,sports,offersBeforeAfterCare,scholarshipsAvailable","Washington Park"
238,"PO Box 287","80306","7/8/2019","7/12/2019",30,39.6918312,-104.9663572,"38307","65",459,"sports,scholarshipsAvailable,nature,offersBeforeAfterCare","Washington Park"
239,"PO Box 287","80306","7/15/2019","7/19/2019",30,39.6918312,-104.9663572,"38308","65",459,"sports,scholarshipsAvailable,nature,offersBeforeAfterCare","Washington Park"
240,"PO Box 287","80306","7/22/2019","7/26/2019",30,39.6918312,-104.9663572,"38309","65",459,"sports,offersBeforeAfterCare,scholarshipsAvailable,nature","Washington Park"
241,"PO Box 287","80306","7/29/2019","8/2/2019",30,39.6918312,-104.9663572,"38310","65",459,"scholarshipsAvailable,offersBeforeAfterCare,nature,sports","Washington Park"
242,"PO Box 287","80306","8/5/2019","8/9/2019",30,39.6918312,-104.9663572,"38311","65",459,"nature,offersBeforeAfterCare,sports,scholarshipsAvailable","Washington Park"
243,"PO Box 287","80306","8/12/2019","8/16/2019",30,39.7036388,-104.9583707,"38312","65",459,"scholarshipsAvailable,nature,sports,offersBeforeAfterCare","Belcaro"
244,"PO Box 287","80306","5/28/2019","5/31/2019",6,39.743626,-105.2114009,"38313","65",439,"scholarshipsAvailable,sports,nature,offersBeforeAfterCare",NA
245,"PO Box 287","80306","6/3/2019","6/7/2019",30,39.743626,-105.2114009,"38314","65",439,"nature,sports,scholarshipsAvailable,offersBeforeAfterCare",NA
246,"PO Box 287","80306","6/10/2019","6/14/2019",30,39.743626,-105.2114009,"38315","65",439,"scholarshipsAvailable,nature,sports,offersBeforeAfterCare",NA
247,"PO Box 287","80306","6/17/2019","6/21/2019",30,39.743626,-105.2114009,"38316","65",439,"sports,nature,offersBeforeAfterCare,scholarshipsAvailable",NA
248,"PO Box 287","80306","6/24/2019","6/28/2019",30,39.743626,-105.2114009,"38317","65",439,"sports,scholarshipsAvailable,nature,offersBeforeAfterCare",NA
249,"PO Box 287","80306","7/1/2019","7/5/2019",24,39.743626,-105.2114009,"38318","65",439,"sports,offersBeforeAfterCare,nature,scholarshipsAvailable",NA
250,"PO Box 287","80306","7/8/2019","7/12/2019",30,39.743626,-105.2114009,"38319","65",439,"sports,nature,offersBeforeAfterCare,scholarshipsAvailable",NA
251,"PO Box 287","80306","7/15/2019","7/19/2019",30,39.743626,-105.2114009,"38320","65",439,"offersBeforeAfterCare,nature,scholarshipsAvailable,sports",NA
252,"PO Box 287","80306","7/22/2019","7/26/2019",30,39.743626,-105.2114009,"38321","65",439,"scholarshipsAvailable,sports,nature,offersBeforeAfterCare",NA
253,"PO Box 287","80306","7/29/2019","8/2/2019",30,39.743626,-105.2114009,"38322","65",439,"sports,nature,scholarshipsAvailable,offersBeforeAfterCare",NA
254,"PO Box 287","80306","8/5/2019","8/9/2019",30,39.743626,-105.2114009,"38323","65",439,"sports,scholarshipsAvailable,offersBeforeAfterCare,nature",NA
255,"PO Box 287","80306","6/3/2019","6/7/2019",30,39.6019006,-104.9582794,"38324","52",444,"nature,scholarshipsAvailable,sports,offersBeforeAfterCare",NA
256,"PO Box 287","80306","6/10/2019","6/14/2019",30,39.6019006,-104.9582794,"38325","52",444,"nature,sports,scholarshipsAvailable,offersBeforeAfterCare",NA
257,"PO Box 287","80306","6/17/2019","6/21/2019",30,39.6019006,-104.9582794,"38326","52",444,"nature,sports,offersBeforeAfterCare,scholarshipsAvailable",NA
258,"PO Box 287","80306","6/24/2019","6/28/2019",30,39.6019006,-104.9582794,"38327","52",444,"sports,nature,offersBeforeAfterCare,scholarshipsAvailable",NA
259,"PO Box 287","80306","7/8/2019","7/12/2019",30,39.6019006,-104.9582794,"38328","52",444,"offersBeforeAfterCare,scholarshipsAvailable,nature,sports",NA
260,"PO Box 287","80306","7/15/2019","7/19/2019",30,39.6019006,-104.9582794,"38329","52",444,"sports,scholarshipsAvailable,nature,offersBeforeAfterCare",NA
261,"PO Box 287","80306","7/22/2019","7/26/2019",30,39.6019006,-104.9582794,"38330","52",444,"offersBeforeAfterCare,nature,scholarshipsAvailable,sports",NA
262,"PO Box 287","80306","7/29/2019","8/2/2019",30,39.6019006,-104.9582794,"38331","52",444,"sports,nature,scholarshipsAvailable,offersBeforeAfterCare",NA
263,"PO Box 287","80306","6/3/2019","6/7/2019",30,39.5405857,-105.0026892,"38332","39",439,"scholarshipsAvailable,sports,offersBeforeAfterCare,nature",NA
264,"PO Box 287","80306","6/10/2019","6/14/2019",30,39.5405857,-105.0026892,"38333","39",439,"offersBeforeAfterCare,nature,scholarshipsAvailable,sports",NA
265,"PO Box 287","80306","6/17/2019","6/21/2019",30,39.5405857,-105.0026892,"38334","39",439,"offersBeforeAfterCare,scholarshipsAvailable,sports,nature",NA
266,"PO Box 287","80306","6/24/2019","6/28/2019",30,39.5405857,-105.0026892,"38335","39",439,"scholarshipsAvailable,sports,offersBeforeAfterCare,nature",NA
267,"PO Box 287","80306","7/8/2019","7/12/2019",30,39.5405857,-105.0026892,"38336","39",439,"nature,offersBeforeAfterCare,scholarshipsAvailable,sports",NA
268,"PO Box 287","80306","7/15/2019","7/19/2019",30,39.5405857,-105.0026892,"38337","39",439,"offersBeforeAfterCare,scholarshipsAvailable,nature,sports",NA
269,"PO Box 287","80306","7/22/2019","7/26/2019",30,39.5405857,-105.0026892,"38338","39",439,"nature,offersBeforeAfterCare,scholarshipsAvailable,sports",NA
270,"PO Box 287","80306","7/29/2019","8/2/2019",30,39.5405857,-105.0026892,"38339","39",439,"sports,offersBeforeAfterCare,scholarshipsAvailable,nature",NA
271,"PO Box 287","80306","6/3/2019","6/7/2019",30,39.9881389,-105.1088567,"38340","39",419,"nature,scholarshipsAvailable,sports,offersBeforeAfterCare",NA
272,"PO Box 287","80306","6/10/2019","6/14/2019",30,39.9881389,-105.1088567,"38341","39",419,"nature,offersBeforeAfterCare,sports,scholarshipsAvailable",NA
273,"PO Box 287","80306","6/17/2019","6/21/2019",30,39.9881389,-105.1088567,"38342","39",419,"scholarshipsAvailable,nature,offersBeforeAfterCare,sports",NA
274,"PO Box 287","80306","6/24/2019","6/28/2019",30,39.9881389,-105.1088567,"38343","39",419,"nature,sports,scholarshipsAvailable,offersBeforeAfterCare",NA
275,"PO Box 287","80306","7/8/2019","7/12/2019",30,39.9881389,-105.1088567,"38344","39",419,"sports,offersBeforeAfterCare,nature,scholarshipsAvailable",NA
276,"PO Box 287","80306","7/15/2019","7/19/2019",30,39.9881389,-105.1088567,"38345","39",419,"nature,sports,offersBeforeAfterCare,scholarshipsAvailable",NA
277,"PO Box 287","80306","7/22/2019","7/26/2019",30,39.9881389,-105.1088567,"38346","39",419,"offersBeforeAfterCare,nature,sports,scholarshipsAvailable",NA
278,"PO Box 287","80306","7/29/2019","8/2/2019",30,39.9881389,-105.1088567,"38347","39",419,"nature,offersBeforeAfterCare,sports,scholarshipsAvailable",NA
279,"PO Box 287","80306","6/3/2019","6/7/2019",30,39.7128155,-104.8964548,"38348","39",444,"sports,nature,offersBeforeAfterCare,scholarshipsAvailable","Lowry Field"
280,"PO Box 287","80306","6/10/2019","6/14/2019",30,39.7128155,-104.8964548,"38349","39",444,"sports,scholarshipsAvailable,offersBeforeAfterCare,nature","Lowry Field"
