"","Row.names","camp_id","session_id","camp_zip","camp_address_1","session_size","session_cost","session_date_start","session_date_end","session_categories","calendar_date","start.time.hours","end.time.hours","duration","session_max_age","session_min_age","lat","lon","lat_lon"
"3145","12844",1074,"49895","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-10 00:00:00","2019-06-14 00:00:00","nature,sports",2019-06-14,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3146","12845",1074,"49896","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-10 00:00:00","2019-06-14 00:00:00","nature,sports",2019-06-10,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3147","12846",1074,"49896","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-10 00:00:00","2019-06-14 00:00:00","nature,sports",2019-06-11,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3148","12847",1074,"49896","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-10 00:00:00","2019-06-14 00:00:00","nature,sports",2019-06-12,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3149","12848",1074,"49896","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-10 00:00:00","2019-06-14 00:00:00","nature,sports",2019-06-13,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3150","12849",1074,"49896","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-10 00:00:00","2019-06-14 00:00:00","nature,sports",2019-06-14,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3151","1285",991,"43530","80222","4400 E. Iliff Ave.",0,"540","2019-06-10 00:00:00","2019-07-12 00:00:00","academic",2019-07-03,"8:00 AM","9:30 AM",1.5,12,7,39.7453568,-104.9992014,"39.7453568 -104.9992014"
"3152","12850",1074,"49897","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-10 00:00:00","2019-06-14 00:00:00","nature,sports",2019-06-10,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3153","12851",1074,"49897","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-10 00:00:00","2019-06-14 00:00:00","nature,sports",2019-06-11,"9:00 AM","4:00 PM",7,12,3,39.8143796,-105.0904037,"39.8143796 -105.0904037"
"3154","12852",1074,"49897","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-10 00:00:00","2019-06-14 00:00:00","nature,sports",2019-06-12,"9:00 AM","4:00 PM",7,12,3,39.8143796,-105.0904037,"39.8143796 -105.0904037"
"3155","12853",1074,"49897","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-10 00:00:00","2019-06-14 00:00:00","nature,sports",2019-06-13,"9:00 AM","4:00 PM",7,12,3,39.8143796,-105.0904037,"39.8143796 -105.0904037"
"3156","12854",1074,"49897","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-10 00:00:00","2019-06-14 00:00:00","nature,sports",2019-06-14,"9:00 AM","4:00 PM",7,12,3,39.8143796,-105.0904037,"39.8143796 -105.0904037"
"3157","12855",1074,"49898","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-10 00:00:00","2019-06-14 00:00:00","nature,sports",2019-06-10,"9:00 AM","4:00 PM",7,12,3,39.8143796,-105.0904037,"39.8143796 -105.0904037"
"3158","12856",1074,"49898","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-10 00:00:00","2019-06-14 00:00:00","nature,sports",2019-06-11,"9:00 AM","4:00 PM",7,12,3,39.8143796,-105.0904037,"39.8143796 -105.0904037"
"3159","12857",1074,"49898","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-10 00:00:00","2019-06-14 00:00:00","nature,sports",2019-06-12,"9:00 AM","4:00 PM",7,12,3,39.8143796,-105.0904037,"39.8143796 -105.0904037"
"3160","12858",1074,"49898","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-10 00:00:00","2019-06-14 00:00:00","nature,sports",2019-06-13,"9:00 AM","4:00 PM",7,12,3,39.8143796,-105.0904037,"39.8143796 -105.0904037"
"3161","12859",1074,"49898","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-10 00:00:00","2019-06-14 00:00:00","nature,sports",2019-06-14,"9:00 AM","4:00 PM",7,12,3,39.8143796,-105.0904037,"39.8143796 -105.0904037"
"3162","1286",991,"43530","80222","4400 E. Iliff Ave.",0,"540","2019-06-10 00:00:00","2019-07-12 00:00:00","academic",2019-07-04,"8:00 AM","9:30 AM",1.5,12,7,39.7453568,-104.9992014,"39.7453568 -104.9992014"
"3163","12860",1074,"49899","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-17 00:00:00","2019-06-21 00:00:00","nature,sports",2019-06-17,"9:00 AM","4:00 PM",7,12,3,39.8143796,-105.0904037,"39.8143796 -105.0904037"
"3164","12861",1074,"49899","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-17 00:00:00","2019-06-21 00:00:00","nature,sports",2019-06-18,"9:00 AM","4:00 PM",7,12,3,39.8143796,-105.0904037,"39.8143796 -105.0904037"
"3165","12862",1074,"49899","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-17 00:00:00","2019-06-21 00:00:00","nature,sports",2019-06-19,"9:00 AM","4:00 PM",7,12,3,39.8143796,-105.0904037,"39.8143796 -105.0904037"
"3166","12863",1074,"49899","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-17 00:00:00","2019-06-21 00:00:00","nature,sports",2019-06-20,"9:00 AM","4:00 PM",7,12,3,39.8143796,-105.0904037,"39.8143796 -105.0904037"
"3167","12864",1074,"49899","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-17 00:00:00","2019-06-21 00:00:00","nature,sports",2019-06-21,"9:00 AM","4:00 PM",7,12,3,39.8143796,-105.0904037,"39.8143796 -105.0904037"
"3168","12865",1074,"49900","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-17 00:00:00","2019-06-21 00:00:00","nature,sports",2019-06-17,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3169","12866",1074,"49900","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-17 00:00:00","2019-06-21 00:00:00","nature,sports",2019-06-18,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3170","12867",1074,"49900","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-17 00:00:00","2019-06-21 00:00:00","nature,sports",2019-06-19,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3171","12868",1074,"49900","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-17 00:00:00","2019-06-21 00:00:00","nature,sports",2019-06-20,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3172","12869",1074,"49900","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-17 00:00:00","2019-06-21 00:00:00","nature,sports",2019-06-21,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3173","1287",991,"43530","80222","4400 E. Iliff Ave.",0,"540","2019-06-10 00:00:00","2019-07-12 00:00:00","academic",2019-07-05,"8:00 AM","9:30 AM",1.5,12,7,39.7453568,-104.9992014,"39.7453568 -104.9992014"
"3174","12870",1074,"49901","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-17 00:00:00","2019-06-21 00:00:00","sports,nature",2019-06-17,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3175","12871",1074,"49901","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-17 00:00:00","2019-06-21 00:00:00","sports,nature",2019-06-18,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3176","12872",1074,"49901","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-17 00:00:00","2019-06-21 00:00:00","sports,nature",2019-06-19,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3177","12873",1074,"49901","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-17 00:00:00","2019-06-21 00:00:00","sports,nature",2019-06-20,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3178","12874",1074,"49901","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-17 00:00:00","2019-06-21 00:00:00","sports,nature",2019-06-21,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3179","12875",1074,"49902","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-17 00:00:00","2019-06-21 00:00:00","sports,nature",2019-06-17,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3180","12876",1074,"49902","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-17 00:00:00","2019-06-21 00:00:00","sports,nature",2019-06-18,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3181","12877",1074,"49902","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-17 00:00:00","2019-06-21 00:00:00","sports,nature",2019-06-19,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3182","12878",1074,"49902","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-17 00:00:00","2019-06-21 00:00:00","sports,nature",2019-06-20,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3183","12879",1074,"49902","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-17 00:00:00","2019-06-21 00:00:00","sports,nature",2019-06-21,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3184","1288",991,"43530","80222","4400 E. Iliff Ave.",0,"540","2019-06-10 00:00:00","2019-07-12 00:00:00","academic",2019-07-08,"8:00 AM","9:30 AM",1.5,12,7,39.7453568,-104.9992014,"39.7453568 -104.9992014"
"3185","12880",1074,"49903","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-17 00:00:00","2019-06-21 00:00:00","nature,sports",2019-06-17,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3186","12881",1074,"49903","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-17 00:00:00","2019-06-21 00:00:00","nature,sports",2019-06-18,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3187","12882",1074,"49903","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-17 00:00:00","2019-06-21 00:00:00","nature,sports",2019-06-19,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3188","12883",1074,"49903","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-17 00:00:00","2019-06-21 00:00:00","nature,sports",2019-06-20,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3189","12884",1074,"49903","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-17 00:00:00","2019-06-21 00:00:00","nature,sports",2019-06-21,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3190","12885",1074,"49904","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,nature",2019-06-24,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3191","12886",1074,"49904","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,nature",2019-06-25,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3192","12887",1074,"49904","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,nature",2019-06-26,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3193","12888",1074,"49904","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,nature",2019-06-27,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3194","12889",1074,"49904","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,nature",2019-06-28,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3195","1289",991,"43530","80222","4400 E. Iliff Ave.",0,"540","2019-06-10 00:00:00","2019-07-12 00:00:00","academic",2019-07-09,"8:00 AM","9:30 AM",1.5,12,7,39.7453568,-104.9992014,"39.7453568 -104.9992014"
"3196","12890",1074,"49905","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,nature",2019-06-24,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3197","12891",1074,"49905","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,nature",2019-06-25,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3198","12892",1074,"49905","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,nature",2019-06-26,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3199","12893",1074,"49905","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,nature",2019-06-27,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3200","12894",1074,"49905","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,nature",2019-06-28,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3201","12895",1074,"49906","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,nature",2019-06-24,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3202","12896",1074,"49906","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,nature",2019-06-25,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3203","12897",1074,"49906","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,nature",2019-06-26,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3204","12898",1074,"49906","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,nature",2019-06-27,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3205","12899",1074,"49906","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,nature",2019-06-28,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3206","129",991,"43545","80222","4400 E. Iliff Ave.",0,"540","2019-06-10 00:00:00","2019-07-12 00:00:00","academic",2019-06-27,"9:30 AM","11:00 AM",1.5,18,14,39.7304325,-104.8858717,"39.7304325 -104.8858717"
"3207","1290",991,"43530","80222","4400 E. Iliff Ave.",0,"540","2019-06-10 00:00:00","2019-07-12 00:00:00","academic",2019-07-10,"8:00 AM","9:30 AM",1.5,12,7,39.7453568,-104.9992014,"39.7453568 -104.9992014"
"3208","12900",1074,"49907","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","nature,sports",2019-06-24,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3209","12901",1074,"49907","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","nature,sports",2019-06-25,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3210","12902",1074,"49907","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","nature,sports",2019-06-26,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3211","12903",1074,"49907","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","nature,sports",2019-06-27,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3212","12904",1074,"49907","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","nature,sports",2019-06-28,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3213","12905",1074,"49908","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","nature,sports",2019-06-24,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3214","12906",1074,"49908","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","nature,sports",2019-06-25,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3215","12907",1074,"49908","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","nature,sports",2019-06-26,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3216","12908",1074,"49908","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","nature,sports",2019-06-27,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3217","12909",1074,"49908","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","nature,sports",2019-06-28,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3218","1291",991,"43530","80222","4400 E. Iliff Ave.",0,"540","2019-06-10 00:00:00","2019-07-12 00:00:00","academic",2019-07-11,"8:00 AM","9:30 AM",1.5,12,7,39.7453568,-104.9992014,"39.7453568 -104.9992014"
"3219","12910",1074,"49909","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","nature,sports",2019-06-24,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3220","12911",1074,"49909","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","nature,sports",2019-06-25,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3221","12912",1074,"49909","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","nature,sports",2019-06-26,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3222","12913",1074,"49909","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","nature,sports",2019-06-27,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3223","12914",1074,"49909","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","nature,sports",2019-06-28,"9:00 AM","4:00 PM",7,12,3,39.7480603,-104.9118878,"39.7480603 -104.9118878"
"3224","12915",1074,"49910","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","nature,sports",2019-06-24,"9:00 AM","4:00 PM",7,12,3,39.7398905,-104.909639,"39.7398905 -104.909639"
"3225","12916",1074,"49910","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","nature,sports",2019-06-25,"9:00 AM","4:00 PM",7,12,3,39.7398905,-104.909639,"39.7398905 -104.909639"
"3226","12917",1074,"49910","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","nature,sports",2019-06-26,"9:00 AM","4:00 PM",7,12,3,39.7398905,-104.909639,"39.7398905 -104.909639"
"3227","12918",1074,"49910","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","nature,sports",2019-06-27,"9:00 AM","4:00 PM",7,12,3,39.7398905,-104.909639,"39.7398905 -104.909639"
"3228","12919",1074,"49910","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","nature,sports",2019-06-28,"9:00 AM","4:00 PM",7,12,3,39.7398905,-104.909639,"39.7398905 -104.909639"
"3229","1292",991,"43530","80222","4400 E. Iliff Ave.",0,"540","2019-06-10 00:00:00","2019-07-12 00:00:00","academic",2019-07-12,"8:00 AM","9:30 AM",1.5,12,7,39.7453568,-104.9992014,"39.7453568 -104.9992014"
"3230","12920",1074,"49911","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,nature",2019-06-24,"9:00 AM","4:00 PM",7,12,3,39.7398905,-104.909639,"39.7398905 -104.909639"
"3231","12921",1074,"49911","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,nature",2019-06-25,"9:00 AM","4:00 PM",7,12,3,39.7398905,-104.909639,"39.7398905 -104.909639"
"3232","12922",1074,"49911","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,nature",2019-06-26,"9:00 AM","4:00 PM",7,12,3,39.7398905,-104.909639,"39.7398905 -104.909639"
"3233","12923",1074,"49911","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,nature",2019-06-27,"9:00 AM","4:00 PM",7,12,3,39.7398905,-104.909639,"39.7398905 -104.909639"
"3234","12924",1074,"49911","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,nature",2019-06-28,"9:00 AM","4:00 PM",7,12,3,39.7398905,-104.909639,"39.7398905 -104.909639"
"3235","12925",1074,"49912","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,nature",2019-06-24,"9:00 AM","4:00 PM",7,12,3,39.7398905,-104.909639,"39.7398905 -104.909639"
"3236","12926",1074,"49912","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,nature",2019-06-25,"9:00 AM","4:00 PM",7,12,3,39.7398905,-104.909639,"39.7398905 -104.909639"
"3237","12927",1074,"49912","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,nature",2019-06-26,"9:00 AM","4:00 PM",7,12,3,39.7398905,-104.909639,"39.7398905 -104.909639"
"3238","12928",1074,"49912","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,nature",2019-06-27,"9:00 AM","4:00 PM",7,12,3,39.7398905,-104.909639,"39.7398905 -104.909639"
"3239","12929",1074,"49912","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,nature",2019-06-28,"9:00 AM","4:00 PM",7,12,3,39.7398905,-104.909639,"39.7398905 -104.909639"
