"lat","lon","lat_lon","blockID","driving_morning","transit_morning","kilometers"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310021003",34.5833333333333,NA,"50.8 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310021003",33.3,NA,"43.5 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310021003",27.1166666666667,NA,"39.7 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310021005",18.5166666666667,67.4166666666667,"19.4 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310021005",8.5,32.8666666666667,"4.0 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310021005",38.3666666666667,NA,"49.4 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310021005",36.5333333333333,NA,"51.0 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310021005",35.25,NA,"43.7 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310021005",29.0666666666667,NA,"40.0 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310002011",14.2666666666667,73.8166666666667,"14.1 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310002011",18.75,78.35,"12.3 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310002011",33.3333333333333,NA,"41.8 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310002011",31.4833333333333,NA,"43.4 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310002011",31.0166666666667,NA,"31.2 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310002011",24.8166666666667,NA,"27.5 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310002021",11.6166666666667,62.4833333333333,"12.2 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310002021",16.1166666666667,50.3166666666667,"10.5 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310002021",32.25,NA,"42.3 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310002021",30.4166666666667,NA,"43.9 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310002021",29.15,NA,"36.6 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310002021",22.95,NA,"32.9 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310002022",11.8833333333333,69.35,"12.3 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310002022",16.3833333333333,57.1833333333333,"10.6 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310002022",32.5333333333333,NA,"42.4 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310002022",30.6833333333333,NA,"44.0 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310002022",29.4166666666667,NA,"36.7 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310002022",23.2333333333333,NA,"32.9 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310002023",13.6666666666667,80.8833333333333,"14.2 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310002023",18.1666666666667,68.3833333333333,"12.5 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310002023",34.3,NA,"44.3 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310002023",32.4666666666667,NA,"45.9 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310002023",32.5,NA,"32.2 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310002023",26.3166666666667,NA,"28.4 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310002024",13.1166666666667,80.2,"13.8 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310002024",17.6,67.7,"12.1 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310002024",33.75,NA,"43.8 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310002024",31.9,NA,"45.5 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310002024",31.95,NA,"31.8 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310002024",25.75,NA,"28.0 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310003011",14.35,68.5166666666667,"14.6 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310003011",18.45,66.2666666666667,"11.9 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310003011",34.9833333333333,NA,"44.7 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310003011",33.15,NA,"46.3 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310003011",33.1833333333333,NA,"32.6 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310003011",27,NA,"28.9 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310003012",14.5666666666667,69.3,"15.3 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310003012",18.8666666666667,66.5333333333333,"12.2 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310003012",35.2166666666667,NA,"45.4 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310003012",33.3666666666667,NA,"47.0 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310003012",32.1,NA,"39.7 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310003012",25.9,NA,"36.0 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310003013",14.6333333333333,70.15,"15.4 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310003013",19.1166666666667,68.6166666666667,"13.7 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310003013",35.2666666666667,NA,"45.4 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310003013",33.4333333333333,NA,"47.1 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310003013",32.15,NA,"39.8 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310003013",25.9666666666667,NA,"36.0 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310011013",12.6,55.1666666666667,"13.0 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310011013",17.0833333333333,53.2166666666667,"11.3 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310011013",33.2333333333333,NA,"43.1 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310011013",31.3833333333333,NA,"44.7 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310011013",30.1166666666667,NA,"37.4 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310011013",23.9333333333333,NA,"33.7 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310011014",12.25,60.4333333333333,"12.6 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310011014",16.7333333333333,54.4833333333333,"10.8 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310011014",32.8833333333333,NA,"42.6 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310011014",31.0333333333333,NA,"44.3 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310011014",29.7666666666667,NA,"37.0 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310011014",23.5833333333333,NA,"33.2 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310011021",13.5,56.7166666666667,"12.7 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310011021",15.5833333333333,47.7333333333333,"11.0 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310011021",33.45,NA,"42.7 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310011021",31.6,NA,"44.4 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310011021",30.3333333333333,NA,"37.1 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310011021",24.1333333333333,NA,"33.3 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310010002",18.2333333333333,64.1,"20.0 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310010002",13.1166666666667,41.0833333333333,"8.0 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310010002",38.0833333333333,NA,"50.0 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310010002",36.25,NA,"51.7 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310010002",34.9666666666667,NA,"44.3 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310010002",28.7833333333333,NA,"40.6 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310010003",18.05,69.1333333333333,"19.5 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310010003",12.9333333333333,57.3833333333333,"7.4 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310010003",37.9,NA,"49.5 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310010003",36.0666666666667,NA,"51.1 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310010003",34.8,NA,"43.8 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310010003",28.6,NA,"40.0 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310011023",12.9333333333333,52.4166666666667,"13.1 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310011023",14.4166666666667,47.5166666666667,"10.6 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310011023",32.7833333333333,NA,"43.1 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310011023",30.9333333333333,NA,"44.7 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310011023",29.6666666666667,NA,"37.4 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310011023",23.4833333333333,NA,"33.7 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310039022",19.85,53.3666666666667,"10.6 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310039022",10.7333333333333,30.5333333333333,"5.3 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310039022",42.25,NA,"55.5 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310039022",40.4,NA,"57.2 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310039022",39.1333333333333,NA,"49.9 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310039022",32.9333333333333,NA,"46.1 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310043012",10.6,39.6833333333333,"5.9 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310043012",5.03333333333333,12.9,"2.2 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310043012",42.9,NA,"50.0 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310043012",41.0666666666667,NA,"51.6 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310043012",40.05,NA,"42.8 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310043012",33.85,NA,"39.1 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310043014",10.4333333333333,39.9333333333333,"5.3 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310043014",6.7,17.2833333333333,"2.7 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310043014",44.5666666666667,NA,"50.4 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310043014",42.7333333333333,NA,"52.0 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310043014",41.7166666666667,NA,"43.2 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310043014",35.5166666666667,NA,"39.5 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310014021",22.8166666666667,84.6333333333333,"23.6 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310014021",17.9833333333333,66.75,"11.6 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310014021",42.6666666666667,NA,"53.6 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310014021",40.8333333333333,NA,"55.3 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310014021",39.5666666666667,NA,"48.0 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310014021",33.3666666666667,NA,"44.2 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310083892",17.8333333333333,70.5833333333333,"17.2 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310083892",28.6833333333333,79.4666666666667,"25.0 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310083892",39.9,NA,"57.7 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310083892",38.05,NA,"59.3 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310083892",41.5666666666667,NA,"52.0 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310083892",35.3666666666667,NA,"48.3 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310083881",12.7333333333333,80.4,"15.0 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310083881",23.5833333333333,89.2833333333333,"22.8 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310083881",38.4,NA,"57.0 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310083881",36.55,NA,"58.7 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310083881",36.4666666666667,NA,"49.8 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310083881",30.2833333333333,NA,"46.1 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310070881",15.3,51.95,"8.0 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310070881",16.4,53.8333333333333,"9.5 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310070881",52.5333333333333,NA,"54.4 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310070881",50.7,NA,"56.0 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310070881",49.4,NA,"48.9 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310070881",43.2,NA,"45.2 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310014023",23.0333333333333,83.9666666666667,"24.4 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310014023",18.2,73.3666666666667,"12.3 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310014023",42.8833333333333,NA,"54.4 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310014023",41.0333333333333,NA,"56.1 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310014023",39.7666666666667,NA,"48.7 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310014023",33.5833333333333,NA,"45.0 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310014024",23.8166666666667,70.0833333333333,"24.8 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310014024",18.9833333333333,72.15,"12.7 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310014024",43.6666666666667,NA,"54.8 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310014024",41.8166666666667,NA,"56.5 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310014024",40.55,NA,"49.1 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310014024",34.3666666666667,NA,"45.4 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310014031",23.0333333333333,71.3166666666667,"24.4 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310014031",18.2333333333333,50.0666666666667,"9.7 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310014031",42.8833333333333,NA,"54.4 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310014031",41.0333333333333,NA,"56.1 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310014031",39.7666666666667,NA,"48.8 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310014031",33.5833333333333,NA,"45.0 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310014032",23.25,66.9333333333333,"24.1 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310014032",18.85,62.1666666666667,"9.3 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310014032",43.1,NA,"54.1 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310014032",41.2666666666667,NA,"55.8 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310014032",40,NA,"48.5 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310014032",33.8,NA,"44.7 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310015001",12.4166666666667,67.85,"10.7 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310015001",16.9166666666667,43.25,"9.0 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310015001",31.8166666666667,NA,"39.3 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310015001",29.9833333333333,NA,"40.9 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310015001",28.7,NA,"33.6 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310015001",22.5166666666667,NA,"29.8 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310011022",13.8,55.1666666666667,"13.4 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310011022",16.7166666666667,50.05,"11.2 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310011022",34.3,NA,"43.1 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310011022",32.4666666666667,NA,"44.8 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310011022",31.2,NA,"37.4 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310011022",25,NA,"33.7 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310013012",22.4333333333333,81.5,"23.5 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310013012",17.2833333333333,70.9,"9.7 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310013012",42.2833333333333,NA,"53.5 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310013012",40.4333333333333,NA,"55.1 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310013012",39.1666666666667,NA,"47.8 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310013012",32.9833333333333,NA,"44.1 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310013013",21.4666666666667,73.7166666666667,"21.4 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310013013",16.6,71.0333333333333,"8.4 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310013013",41.3166666666667,NA,"51.4 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310013013",39.4833333333333,NA,"53.1 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310013013",38.2,NA,"45.7 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310013013",32.0166666666667,NA,"42.0 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310013021",20.2166666666667,62.6833333333333,"20.6 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310013021",14.0666666666667,39.6666666666667,"6.8 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310013021",40.0666666666667,NA,"50.6 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310013021",38.2333333333333,NA,"52.2 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310013021",36.95,NA,"44.9 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310013021",30.7666666666667,NA,"41.1 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310013022",21.55,65.1833333333333,"22.1 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310013022",14.7833333333333,53.85,"7.1 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310013022",41.4,NA,"52.1 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310013022",39.5666666666667,NA,"53.8 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310013022",38.2833333333333,NA,"46.5 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310013022",32.1,NA,"42.7 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310014011",21.05,69.4333333333333,"22.2 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310014011",16.2166666666667,54.1333333333333,"10.1 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310014011",40.9166666666667,NA,"52.2 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310014011",39.0666666666667,NA,"53.9 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310014011",37.8,NA,"46.5 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310014011",31.6,NA,"42.8 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310014012",22.2,81.7333333333333,"23.7 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310014012",17.3666666666667,71.65,"11.6 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310014012",42.05,NA,"53.7 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310014012",40.2,NA,"55.4 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310014012",38.9333333333333,NA,"48.0 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310014012",32.7333333333333,NA,"44.3 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310027013",17.7666666666667,47.9,"9.3 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310027013",7.16666666666667,22.15,"3.5 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310027013",40.2333333333333,NA,"47.9 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310027013",38.3833333333333,NA,"49.6 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310027013",37.1166666666667,NA,"42.3 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310027013",30.9333333333333,NA,"38.5 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310027023",17.55,51.1666666666667,"9.2 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310027023",6.83333333333333,23.3,"3.0 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310027023",40.8666666666667,NA,"47.9 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310027023",39.0333333333333,NA,"49.6 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310027023",37.7666666666667,NA,"42.2 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310027023",31.5666666666667,NA,"38.5 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310027024",19.2833333333333,46.7333333333333,"9.6 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310027024",8.28333333333333,29.1,"3.6 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310027024",39.65,NA,"47.4 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310027024",37.8166666666667,NA,"49.1 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310027024",36.55,NA,"41.8 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310027024",30.35,NA,"38.0 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310014022",22.2833333333333,86.4833333333333,"23.6 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310014022",17.45,72.2,"11.6 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310014022",42.15,NA,"53.7 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310014022",40.3,NA,"55.3 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310014022",39.0333333333333,NA,"48.0 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310014022",32.8333333333333,NA,"44.2 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310027025",17.3166666666667,50.2833333333333,"9.4 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310027025",7.23333333333333,24.5333333333333,"3.2 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310027025",40.9,NA,"47.9 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310027025",39.05,NA,"49.6 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310027025",37.7833333333333,NA,"42.2 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310027025",31.5833333333333,NA,"38.5 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310027031",13.8166666666667,37.6,"7.9 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310027031",4.95,23.5333333333333,"2.6 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310027031",41.2,NA,"45.4 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310027031",39.3666666666667,NA,"47.1 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310027031",38.1,NA,"39.8 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310027031",31.9,NA,"36.0 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310027033",15.7,36.5,"8.3 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310027033",6.85,23.6166666666667,"3.0 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310027033",41.9666666666667,NA,"47.9 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310027033",40.1166666666667,NA,"49.6 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310027033",38.85,NA,"42.2 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310027033",32.6666666666667,NA,"38.5 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310027034",16.3833333333333,47.2833333333333,"8.5 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310027034",6.41666666666667,21.55,"2.9 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310027034",42.1833333333333,NA,"48.6 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310027034",40.35,NA,"50.2 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310027034",39.0666666666667,NA,"42.9 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310027034",32.8833333333333,NA,"39.1 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310028011",16.3333333333333,55.05,"9.3 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310028011",3.86666666666667,22.6333333333333,"2.1 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310028011",42.15,NA,"48.5 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310028011",40.3166666666667,NA,"50.2 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310028011",39.0333333333333,NA,"42.8 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310028011",32.85,NA,"39.1 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310028012",17.8333333333333,72.85,"9.8 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310028012",5.36666666666667,28.1666666666667,"2.5 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310028012",41.2666666666667,NA,"48.8 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310028012",39.4166666666667,NA,"50.5 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310028012",38.15,NA,"43.1 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310028012",31.9666666666667,NA,"39.4 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310028013",17.6,52.55,"9.9 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310028013",5.13333333333333,30.3833333333333,"2.6 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310028013",41.05,NA,"48.1 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310028013",39.2,NA,"49.7 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310028013",37.9333333333333,NA,"42.4 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310028013",31.7333333333333,NA,"38.6 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310018001",18.2833333333333,56.3833333333333,"17.3 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310018001",11.1,35.8333333333333,"4.7 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310018001",38.1333333333333,NA,"47.3 km"
