"","gender","distance","category","mincost","maxcost","sessiontimes","minage","maxage","sort","location","scholarships","specialneeds","beforeaftercare","gifted","keywords","lat","long","users"
"1452","both","20","arts",NA,NA,"",5,9,"Cost","80017","","","","","","39.7392","-104.9902",3
"1453","both","10","academic",NA,NA,"morning",3,5,"Distance","80017","","","","","","39.7392","-104.9902",1
"1454","both","20","arts",NA,NA,"",5,9,"Distance","80017","","","","","","39.7392","-104.9902",1
"1455","both","10","",NA,NA,"",10,13,"","80023","","","","","","39.7392","-104.9902",1
"1456","both","10","",0,150,"",11,13,"","80023","","","","","","39.7392","-104.9902",1
"1457","both","10","",0,250,"",11,13,"","80023","","","","","","39.7392","-104.9902",1
"1458","both","10","",NA,NA,"",10,13,"Distance","80023","","","","","","39.7392","-104.9902",5
"1459","both","15","",0,5,"",10,16,"","80031","","","","","","39.7392","-104.9902",2
"1460","both","10","nature",NA,NA,"day",4,8,"","80033","","","","","","39.7392","-104.9902",2
"1461","both","10","nature",NA,NA,"day",4,8,"Distance","80033","","","","","","39.7392","-104.9902",25
"1462","both","20","",NA,NA,"",NA,NA,"","80108","","","","","","39.7392","-104.9902",1
"1463","both","20","",NA,NA,"",5,5,"","80108","","","","","","39.7392","-104.9902",1
"1464","both","20","",NA,NA,"",5,6,"","80108","","","","","","39.7392","-104.9902",2
"1465","both","20","",NA,NA,"",NA,NA,"Distance","80108","","","","","","39.7392","-104.9902",1
"1466","both","20","",NA,NA,"",5,6,"Distance","80108","","","","","","39.7392","-104.9902",4
"1467","both","15","dance",NA,NA,"",NA,NA,"","80110","","","","","","39.7392","-104.9902",1
"1468","both","15","dance",NA,NA,"",NA,NA,"Distance","80110","","","","","","39.7392","-104.9902",1
"1469","both","20","stem",NA,NA,"morning",NA,NA,"","80112","","","","","","39.7392","-104.9902",2
"1470","both","20","cooking",NA,NA,"day",10,13,"","80112","","","","","","39.7392","-104.9902",1
"1471","both","20","stem",NA,NA,"morning",10,13,"","80112","","","","","","39.7392","-104.9902",2
"1472","both","7","",NA,NA,"morning",9,14,"","80112","","","","","","39.7392","-104.9902",1
"1473","both","7","",NA,NA,"morning",9,14,"Cost","80112","","","","","","39.7392","-104.9902",1
"1474","both","20","stem",NA,NA,"morning",NA,NA,"Distance","80112","","","","","","39.7392","-104.9902",4
"1475","both","20","cooking",NA,NA,"day",10,13,"Distance","80112","","","","","","39.7392","-104.9902",1
"1476","both","20","stem",NA,NA,"morning",10,13,"Distance","80112","","","","","","39.7392","-104.9902",29
"1477","both","10","sports",NA,NA,"",NA,NA,"","80113","","","","","","39.7392","-104.9902",1
"1478","both","15","dance",NA,NA,"day",NA,NA,"","80113","","","","","","39.7392","-104.9902",1
"1479","both","10","",NA,0,"morning",5,10,"","80113","","","","","","39.7392","-104.9902",1
"1480","both","15","dance",NA,NA,"day",6,9,"","80113","","","","","","39.7392","-104.9902",2
"1481","both","15","dance",NA,NA,"day",6,9,"Distance","80113","","","","","","39.7392","-104.9902",2
"1482","both","5","",0,0,"",5,9,"","80115","","","","","","39.7392","-104.9902",1
"1483","both","20","drama",0,75,"morning",13,NA,"","80122","","","","","","39.7392","-104.9902",1
"1484","male","20","drama",0,75,"morning",13,NA,"","80122","","","","","","39.7392","-104.9902",1
"1485","both","20","arts",NA,NA,"afternoon",9,10,"","80122","","","","","","39.7392","-104.9902",1
"1486","both","40","",NA,NA,"day",10,13,"","80122","","","","","","39.7392","-104.9902",1
"1487","both","40","",NA,NA,"day",10,13,"Distance","80122","","","","","","39.7392","-104.9902",9
"1488","both","20","",NA,NA,"",NA,NA,"","80123","","","","","","39.7392","-104.9902",2
"1489","both","10","",0,250,"day",8,12,"","80123","","","","","","39.7392","-104.9902",2
"1490","both","20","",NA,NA,"",0,8,"","80123","","","","","","39.7392","-104.9902",1
"1491","both","20","",NA,NA,"",0,8,"Cost","80123","","","","","","39.7392","-104.9902",18
"1492","both","20","",NA,NA,"",NA,NA,"Distance","80123","","","","","","39.7392","-104.9902",3
"1493","both","10","",0,250,"day",8,12,"Distance","80123","","","","","","39.7392","-104.9902",3
"1494","both","20","",NA,NA,"",NA,NA,"","80134","","","","","","39.7392","-104.9902",1
"1495","both","20","academic",NA,NA,"",NA,NA,"","80134","","","","","","39.7392","-104.9902",1
"1496","both","20","academic",NA,NA,"",9,12,"","80134","","","","","","39.7392","-104.9902",1
"1497","both","20","",NA,NA,"",NA,NA,"Distance","80134","","","","","","39.7392","-104.9902",6
"1498","both","20","academic",NA,NA,"",NA,NA,"Distance","80134","","","","","","39.7392","-104.9902",1
"1499","both","10","dance",NA,NA,"",NA,NA,"","80138","","","","","","39.7392","-104.9902",2
"1500","both","10","dance",NA,NA,"",NA,NA,"Distance","80138","","","","","","39.7392","-104.9902",1
"1501","both","10","",NA,NA,"",4,6,"","80201","","","","","","39.7392","-104.9902",1
"1502","both","10","",NA,NA,"",4,6,"Distance","80201","","","","","","39.7392","-104.9902",6
"1503","both","20","",NA,NA,"",NA,NA,"","80202","","","","","","39.7392","-104.9902",250
"1504","both","5","",NA,NA,"",NA,NA,"","80202","","","","","","39.7392","-104.9902",2
"1505","both","20","academic",NA,NA,"",NA,NA,"","80202","","","","","","39.7392","-104.9902",2
"1506","both","20","arts",NA,NA,"",NA,NA,"","80202","","","","","","39.7392","-104.9902",1
"1507","both","20","",0,0,"",NA,NA,"","80202","","","","","","39.7392","-104.9902",1
"1508","both","20","",0,0,"",NA,NA,"","80202","","","","","","39.7392","-104.9902",1
"1509","both","20","",NA,100,"",NA,NA,"","80202","","","","","","39.7392","-104.9902",1
"1510","both","20","arts",0,300,"",NA,NA,"","80202","","","","","","39.7392","-104.9902",1
"1511","both","20","",0,50,"",NA,NA,"","80202","","","","","","39.7392","-104.9902",1
"1512","both","20","",NA,NA,"",2,NA,"","80202","","","","","","39.7392","-104.9902",2
"1513","both","20","",NA,NA,"",3,NA,"","80202","","","","","","39.7392","-104.9902",1
"1514","both","20","",NA,NA,"",0,1,"","80202","","","","","","39.7392","-104.9902",2
"1515","both","20","arts",0,300,"",5,10,"","80202","","","","","","39.7392","-104.9902",1
"1516","both","20","",0,5,"morning",7,12,"","80202","","","","","","39.7392","-104.9902",2
"1517","both","20","",NA,NA,"",10,13,"","80202","","","","","","39.7392","-104.9902",1
"1518","both","20","",NA,NA,"",13,13,"","80202","","","","","","39.7392","-104.9902",2
"1519","both","20","academic",NA,NA,"",12,15,"","80202","","","","","","39.7392","-104.9902",2
"1520","both","20","",NA,NA,"",13,15,"","80202","","","","","","39.7392","-104.9902",3
"1521","both","20","",NA,NA,"",NA,2,"","80202","","","","","","39.7392","-104.9902",1
"1522","both","20","arts",NA,NA,"",0,2,"","80202","","","","","","39.7392","-104.9902",1
"1523","both","20","",NA,NA,"",0,3,"","80202","","","","","","39.7392","-104.9902",3
"1524","both","20","",0,0,"",0,3,"","80202","","","","","","39.7392","-104.9902",2
"1525","both","20","",NA,NA,"",1,3,"","80202","","","","","","39.7392","-104.9902",2
"1526","both","20","",0,50,"",1,3,"","80202","","","","","","39.7392","-104.9902",1
"1527","both","20","",NA,NA,"",3,4,"","80202","","","","","","39.7392","-104.9902",4
"1528","both","20","",NA,NA,"",4,4,"","80202","","","","","","39.7392","-104.9902",1
"1529","both","20","",NA,NA,"",3,5,"","80202","","","","","","39.7392","-104.9902",3
"1530","both","20","",0,25,"",3,5,"","80202","","","","","","39.7392","-104.9902",1
"1531","both","20","academic",0,50,"",3,5,"","80202","","","","","","39.7392","-104.9902",1
"1532","both","20","",NA,NA,"",0,6,"","80202","","","","","","39.7392","-104.9902",3
"1533","both","20","",0,0,"",3,7,"","80202","","","","","","39.7392","-104.9902",2
"1534","both","20","",NA,NA,"morning",5,7,"","80202","","","","","","39.7392","-104.9902",1
"1535","both","20","",NA,NA,"",4,8,"","80202","","","","","","39.7392","-104.9902",1
"1536","both","20","",NA,NA,"",5,8,"","80202","","","","","","39.7392","-104.9902",1
"1537","both","20","",NA,100,"",8,8,"","80202","","","","","","39.7392","-104.9902",1
"1538","both","20","academic",NA,100,"",8,8,"","80202","","","","","","39.7392","-104.9902",1
"1539","both","20","",0,0,"",3,9,"","80202","","","","","","39.7392","-104.9902",1
"1540","both","20","",NA,NA,"",5,9,"","80202","","","","","","39.7392","-104.9902",1
"1541","both","20","",NA,NA,"",NA,NA,"Cost","80202","","","","","","39.7392","-104.9902",35
"1542","both","20","",NA,NA,"",NA,NA,"Date","80202","","","","","","39.7392","-104.9902",10
"1543","both","20","",0,5,"morning",7,12,"Date","80202","","","","","","39.7392","-104.9902",6
"1544","both","20","",NA,NA,"",NA,NA,"Distance","80202","","","","","","39.7392","-104.9902",317
"1545","both","20","academic",NA,NA,"",NA,NA,"Distance","80202","","","","","","39.7392","-104.9902",5
"1546","both","20","",0,0,"",NA,NA,"Distance","80202","","","","","","39.7392","-104.9902",9
"1547","both","20","",0,0,"",NA,NA,"Distance","80202","","","","","","39.7392","-104.9902",1
"1548","both","20","arts",0,300,"",5,10,"Distance","80202","","","","","","39.7392","-104.9902",2
"1549","both","20","",NA,NA,"",10,13,"Distance","80202","","","","","","39.7392","-104.9902",1
"1550","both","20","",NA,NA,"",13,13,"Distance","80202","","","","","","39.7392","-104.9902",2
"1551","both","20","academic",NA,NA,"",12,15,"Distance","80202","","","","","","39.7392","-104.9902",5
"1552","both","20","",NA,NA,"",13,15,"Distance","80202","","","","","","39.7392","-104.9902",19
"1553","both","20","",NA,NA,"",NA,2,"Distance","80202","","","","","","39.7392","-104.9902",3
"1554","both","20","",NA,NA,"",0,3,"Distance","80202","","","","","","39.7392","-104.9902",2
"1555","both","20","",0,0,"",0,3,"Distance","80202","","","","","","39.7392","-104.9902",2
"1556","both","20","",NA,NA,"",1,3,"Distance","80202","","","","","","39.7392","-104.9902",2
"1557","both","20","",0,50,"",1,3,"Distance","80202","","","","","","39.7392","-104.9902",1
"1558","both","20","",NA,NA,"",3,4,"Distance","80202","","","","","","39.7392","-104.9902",2
"1559","both","20","",NA,NA,"",4,4,"Distance","80202","","","","","","39.7392","-104.9902",1
"1560","both","20","",NA,NA,"",3,5,"Distance","80202","","","","","","39.7392","-104.9902",5
"1561","both","20","",0,25,"",3,5,"Distance","80202","","","","","","39.7392","-104.9902",29
"1562","both","20","",NA,NA,"",0,6,"Distance","80202","","","","","","39.7392","-104.9902",1
"1563","both","20","",0,0,"",3,7,"Distance","80202","","","","","","39.7392","-104.9902",1
"1564","both","20","",NA,NA,"morning",5,7,"Distance","80202","","","","","","39.7392","-104.9902",2
"1565","both","20","",NA,NA,"",4,8,"Distance","80202","","","","","","39.7392","-104.9902",1
"1566","both","20","",NA,100,"",8,8,"Distance","80202","","","","","","39.7392","-104.9902",1
"1567","both","20","academic",NA,100,"",8,8,"Distance","80202","","","","","","39.7392","-104.9902",1
"1568","both","20","",0,0,"",3,9,"Distance","80202","","","","","","39.7392","-104.9902",1
"1569","both","20","",NA,NA,"",5,9,"Distance","80202","","","","","","39.7392","-104.9902",5
"1570","both","1","",NA,NA,"",NA,NA,"","80204","","","","","","39.7392","-104.9902",3
"1571","both","10","",NA,NA,"",NA,NA,"","80204","","","","","","39.7392","-104.9902",2
"1572","both","20","",NA,NA,"",NA,NA,"","80204","","","","","","39.7392","-104.9902",2
"1573","female","20","",NA,NA,"",NA,NA,"","80204","","","","","","39.7392","-104.9902",1
"1574","male","20","",NA,NA,"",NA,NA,"","80204","","","","","","39.7392","-104.9902",1
"1575","both","20","arts",NA,NA,"",NA,NA,"","80204","","","","","","39.7392","-104.9902",1
"1576","both","10","",0,0,"",NA,NA,"","80204","","","","","","39.7392","-104.9902",1
"1577","both","20","",0,0,"",NA,NA,"","80204","","","","","","39.7392","-104.9902",1
"1578","both","5","",0,0,"morning",NA,NA,"","80204","","","","","","39.7392","-104.9902",3
"1579","both","20","arts",0,250,"afternoon",5,10,"","80204","","","","","","39.7392","-104.9902",1
"1580","both","20","arts",NA,NA,"",6,10,"","80204","","","","","","39.7392","-104.9902",2
"1581","both","10","",NA,NA,"",8,10,"","80204","","","","","","39.7392","-104.9902",1
"1582","both","5","",NA,NA,"",8,10,"","80204","","","","","","39.7392","-104.9902",1
"1583","both","20","sports",NA,NA,"day",12,18,"","80204","","","","","","39.7392","-104.9902",1
"1584","both","3","sports",NA,NA,"day",12,18,"","80204","","","","","","39.7392","-104.9902",1
"1585","both","10","",0,0,"morning",0,5,"","80204","","","","","","39.7392","-104.9902",2
"1586","both","10","academic",NA,NA,"",3,5,"","80204","","","","","","39.7392","-104.9902",2
"1587","both","5","academic",0,0,"",0,7,"","80204","","","","","","39.7392","-104.9902",1
"1588","both","5","dance",1,200,"",0,7,"","80204","","","","","","39.7392","-104.9902",1
"1589","both","5","",0,0,"morning",0,7,"","80204","","","","","","39.7392","-104.9902",2
"1590","both","5","academic",0,0,"afternoon",7,9,"","80204","","","","","","39.7392","-104.9902",2
"1591","both","5","arts",0,0,"afternoon",7,9,"","80204","","","","","","39.7392","-104.9902",2
"1592","both","1","",NA,NA,"",NA,NA,"Distance","80204","","","","","","39.7392","-104.9902",4
"1593","both","20","",NA,NA,"",NA,NA,"Distance","80204","","","","","","39.7392","-104.9902",1
"1594","both","20","",0,0,"",NA,NA,"Distance","80204","","","","","","39.7392","-104.9902",3
"1595","both","20","arts",NA,NA,"",6,10,"Distance","80204","","","","","","39.7392","-104.9902",4
"1596","both","5","",NA,NA,"",8,10,"Distance","80204","","","","","","39.7392","-104.9902",22
"1597","both","20","sports",NA,NA,"day",12,18,"Distance","80204","","","","","","39.7392","-104.9902",3
"1598","both","3","sports",NA,NA,"day",12,18,"Distance","80204","","","","","","39.7392","-104.9902",3
"1599","both","10","",0,0,"morning",0,5,"Distance","80204","","","","","","39.7392","-104.9902",9
"1600","both","10","academic",NA,NA,"",3,5,"Distance","80204","","","","","","39.7392","-104.9902",5
"1601","both","5","academic",0,0,"",0,7,"Distance","80204","","","","","","39.7392","-104.9902",33
